"HAULJOIN","VESSEL","CRUISE","HAUL","STATIONID","GEAR","HAUL_TYPE","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS"
-23129,134,202401,3,"11-20",44,20,68560,1,NA,42.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,50.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,76.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,48.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,44.1,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,54.4,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,43,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,22.6,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,37.9,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,30.4,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,30.7,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,1,NA,38.1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,1,NA,47.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23181,134,202401,28,"G-12",44,20,69322,1,151,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23181,134,202401,28,"G-12",44,20,69322,1,87.4,NA,2,NA,NA,NA,480,NA,NA,NA,NA,1,NA,NA,NA
-23181,134,202401,28,"G-12",44,20,69322,2,142.5,NA,3,0,0,1,2397,NA,NA,NA,NA,1,NA,NA,NA
-23891,162,202401,209,"G-24",44,20,68560,1,NA,71,2,NA,NA,NA,NA,NA,NA,NA,NA,1,9.7,NA,NA
-23891,162,202401,209,"G-24",44,20,68560,2,NA,78.9,1,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23891,162,202401,209,"G-24",44,20,68580,1,NA,122.1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23136,134,202401,5,"11-07",44,20,69310,1,174,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23136,134,202401,5,"11-07",44,20,68560,2,NA,36.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23137,134,202401,6,"11-23",44,20,68560,1,NA,25.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23137,134,202401,6,"11-23",44,20,68560,1,NA,32.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23138,134,202401,7,"11-08",44,20,68560,2,NA,49.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23152,134,202401,13,"11-28",44,20,68550,1,NA,84.9,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23155,134,202401,16,"11-27",44,20,68560,2,NA,33.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23155,134,202401,16,"11-27",44,20,68560,2,NA,43.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23174,134,202401,23,"H-14",44,20,69322,1,148.8,NA,3,NA,NA,NA,2701,NA,NA,NA,NA,1,NA,NA,NA
-23174,134,202401,23,"H-14",44,20,69322,1,152.4,NA,3,NA,NA,NA,3050,NA,NA,NA,NA,1,NA,NA,NA
-23904,162,202401,214,"P-31",172,20,68580,2,NA,58.9,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23904,162,202401,214,"P-31",172,20,68590,2,NA,50.3,1,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23905,162,202401,215,"Q-31",172,20,68560,1,NA,24.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23905,162,202401,215,"Q-31",172,20,68580,1,NA,68.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23905,162,202401,215,"Q-31",172,20,68580,1,NA,94.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,115.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,89.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23225,134,202401,39,"G-09",44,20,69322,1,154.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,2,NA,52.9,5,0,4,1,NA,NA,NA,NA,NA,45.57237,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,2,NA,47.5,5,0,4,1,NA,NA,NA,NA,NA,45.57237,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,2,NA,44.5,5,0,0,1,NA,NA,NA,NA,NA,45.57237,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,2,NA,43.7,5,0,0,1,NA,NA,NA,NA,NA,45.57237,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,1,NA,50.2,2,NA,NA,NA,NA,NA,NA,NA,NA,11.94423,NA,NA,NA
-23907,162,202401,217,"R-32",172,20,68560,2,NA,50.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23907,162,202401,217,"R-32",172,20,68560,2,NA,65.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23907,162,202401,217,"R-32",172,20,68580,1,NA,116,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23907,162,202401,217,"R-32",172,20,68580,1,NA,115.2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23901,162,202401,211,"N-31",172,20,68560,1,NA,77.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,9.5,NA,NA
-23901,162,202401,211,"N-31",172,20,68560,2,NA,55,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23901,162,202401,211,"N-31",172,20,68560,1,NA,114.8,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,110.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,93.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,76.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,96,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,51,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,66.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,65.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,68.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,70.9,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,80.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,52.2,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,47.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,56.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23225,134,202401,39,"G-09",44,20,69400,2,63.1,NA,2,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,61.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,61.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,48,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,67.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,59.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,63.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,2,NA,55.5,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,2,NA,42.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,86,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23904,162,202401,214,"P-31",172,20,68560,2,NA,64,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23182,134,202401,29,"H-12",44,20,69322,2,154.2,NA,4,0,0,1,2605,NA,NA,NA,NA,1,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,1,NA,34.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,1,NA,110.3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23154,134,202401,15,"11-13",44,20,68560,2,NA,33.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23182,134,202401,29,"H-12",44,20,69322,2,104.7,NA,2,3,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,2,NA,44.9,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,2,NA,46.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,1,NA,25.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,1,NA,30.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23154,134,202401,15,"11-13",44,20,68560,1,NA,31.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23155,134,202401,16,"11-27",44,20,68560,1,NA,23.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23128,134,202401,2,"11-21",44,20,68560,2,NA,54,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23128,134,202401,2,"11-21",44,20,68560,2,NA,44.5,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23128,134,202401,2,"11-21",44,20,68560,1,NA,65,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23128,134,202401,2,"11-21",44,20,68560,1,NA,51.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23128,134,202401,2,"11-21",44,20,68560,1,NA,46.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,2,NA,45.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,2,NA,51.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,45.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,44.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,46.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,51.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,48.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23129,134,202401,3,"11-20",44,20,68560,1,NA,64.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,58.8,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,32.2,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,22.9,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,2,NA,24.8,2,0,0,0,NA,NA,NA,NA,NA,2.02309,NA,NA,NA
-23130,134,202401,4,"11-06",44,20,68560,1,NA,53.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23181,134,202401,28,"G-12",44,20,69322,1,89.1,NA,2,NA,NA,NA,568,NA,NA,NA,NA,1,NA,NA,NA
-23891,162,202401,209,"G-24",44,20,68560,1,NA,70.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA
-23891,162,202401,209,"G-24",44,20,68580,1,NA,123,3,NA,NA,NA,900,NA,NA,NA,NA,1,33.5,NA,NA
-23137,134,202401,6,"11-23",44,20,68560,2,NA,33.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23137,134,202401,6,"11-23",44,20,68560,1,NA,33.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23153,134,202401,14,"11-37",44,20,68560,1,NA,39.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23155,134,202401,16,"11-27",44,20,68560,2,NA,38.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23904,162,202401,214,"P-31",172,20,68580,2,NA,56.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23905,162,202401,215,"Q-31",172,20,68580,1,NA,105.8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,71.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,2,NA,51.6,5,2,2,4,NA,NA,NA,NA,NA,45.57237,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,2,NA,48.1,5,0,4,1,NA,NA,NA,NA,NA,45.57237,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,2,NA,48.8,5,0,0,1,NA,NA,NA,NA,NA,45.57237,NA,NA,NA
-23907,162,202401,217,"R-32",172,20,68560,2,NA,46.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23907,162,202401,217,"R-32",172,20,68580,1,NA,69.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23901,162,202401,211,"N-31",172,20,68560,1,NA,106,2,NA,NA,NA,NA,NA,NA,NA,NA,1,14.7,NA,NA
-23225,134,202401,39,"G-09",44,20,68560,2,NA,48.2,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,92.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,108.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,98.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,47.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,2,NA,50.5,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,55.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23225,134,202401,39,"G-09",44,20,68560,1,NA,67,2,NA,NA,NA,NA,NA,NA,NA,NA,1,10.7,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,72,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,60.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68560,1,NA,60.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23903,162,202401,213,"P-32",172,20,68580,2,NA,53.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23904,162,202401,214,"P-31",172,20,68560,1,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23907,162,202401,217,"R-32",172,20,68560,1,NA,40.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23907,162,202401,217,"R-32",172,20,68560,2,NA,47.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23678,134,202401,147,"P-23",44,20,68580,2,NA,44.7,2,0,0,0,NA,NA,NA,NA,NA,8.87706,NA,NA,NA
-23678,134,202401,147,"P-23",44,20,68580,1,NA,42.5,2,NA,NA,NA,NA,NA,NA,NA,NA,5.22791,NA,NA,NA
-23678,134,202401,147,"P-23",44,20,68580,1,NA,50,2,NA,NA,NA,NA,NA,NA,NA,NA,5.22791,NA,NA,NA
-23678,134,202401,147,"P-23",44,20,68580,1,NA,63.7,2,NA,NA,NA,NA,NA,NA,NA,NA,5.22791,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,1,NA,86.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,21.7,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,2,NA,52,2,4,1,5,NA,NA,NA,NA,NA,7.23147,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,2,NA,53.1,2,4,1,5,NA,NA,NA,NA,NA,7.23147,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,2,NA,49.1,2,0,0,0,NA,NA,NA,NA,NA,15.05732,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,2,NA,44.1,2,0,0,0,NA,NA,NA,NA,NA,15.05732,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,2,NA,54.9,2,0,0,0,NA,NA,NA,NA,NA,15.05732,NA,NA,NA
-23729,134,202401,160,"V-28",44,20,68580,2,NA,44.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23729,134,202401,160,"V-28",44,20,68580,2,NA,51.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23730,134,202401,161,"U-28",44,20,68580,2,NA,56.1,2,4,1,5,65,NA,NA,NA,NA,1,NA,NA,NA
-23678,134,202401,147,"P-23",44,20,68580,2,NA,52.1,2,0,0,0,49,NA,NA,NA,NA,8.87706,NA,NA,NA
-23678,134,202401,147,"P-23",44,20,68580,2,NA,47.6,2,4,1,5,NA,NA,NA,NA,NA,4.89446,NA,NA,NA
-23678,134,202401,147,"P-23",44,20,68580,2,NA,54.8,2,4,1,5,NA,NA,NA,NA,NA,4.89446,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,1,NA,62.7,2,NA,NA,NA,NA,NA,NA,NA,NA,3.65233,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,1,NA,52.8,2,NA,NA,NA,NA,NA,NA,NA,NA,3.65233,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,1,NA,46.2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.65233,NA,NA,NA
-23676,134,202401,145,"O-22",44,20,68580,2,NA,54.5,2,4,1,5,NA,NA,NA,NA,NA,7.23147,NA,NA,NA
-23729,134,202401,160,"V-28",44,20,68580,1,NA,53.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23729,134,202401,160,"V-28",44,20,68580,1,NA,43.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23729,134,202401,160,"V-28",44,20,68580,1,NA,53.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23729,134,202401,160,"V-28",44,20,68580,2,NA,39.5,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23729,134,202401,160,"V-28",44,20,68580,1,NA,43.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6.6,NA,NA
-23729,134,202401,160,"V-28",44,20,68580,2,NA,42.7,3,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23134,162,202401,4,"11-20",172,20,68560,2,NA,44.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23134,162,202401,4,"11-20",172,20,68560,1,NA,44.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23134,162,202401,4,"11-20",172,20,68560,1,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23135,162,202401,5,"11-06",172,20,68560,1,NA,42.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23135,162,202401,5,"11-06",172,20,68560,1,NA,39.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23135,162,202401,5,"11-06",172,20,68560,1,NA,41.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23731,162,202401,169,"U-27",44,20,68580,2,NA,49.8,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23731,162,202401,169,"U-27",44,20,68580,2,NA,55.2,2,0,0,0,NA,2,NA,NA,NA,1,NA,NA,NA
-23731,162,202401,169,"U-27",44,20,68580,2,NA,55.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23732,162,202401,170,"V-27",44,20,68580,1,NA,59,2,NA,NA,NA,NA,2,NA,NA,NA,3.07601,NA,NA,NA
-23732,162,202401,170,"V-27",44,20,68580,2,NA,31.5,2,0,0,0,NA,NA,NA,NA,NA,3.07601,NA,NA,NA
-23732,162,202401,170,"V-27",44,20,68580,2,NA,44.8,2,0,0,0,NA,NA,NA,NA,NA,3.07601,NA,NA,NA
-23705,162,202401,152,"N-22",44,20,68580,1,NA,88.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23705,162,202401,152,"N-22",44,20,68580,2,NA,57.7,2,4,1,6,NA,NA,NA,NA,NA,7.38364,NA,NA,NA
-23705,162,202401,152,"N-22",44,20,68580,2,NA,51.1,2,0,0,0,NA,NA,NA,NA,NA,7.38364,NA,NA,NA
-23705,162,202401,152,"N-22",44,20,68580,2,NA,52.7,2,0,0,0,NA,NA,NA,NA,NA,7.38364,NA,NA,NA
-23705,162,202401,152,"N-22",44,20,68580,1,NA,38.1,2,NA,NA,NA,NA,NA,NA,NA,NA,7.38364,NA,NA,NA
-23705,162,202401,152,"N-22",44,20,68580,1,NA,56.9,2,NA,NA,NA,NA,NA,NA,NA,NA,7.38364,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,2,NA,47.8,5,4,1,2,NA,NA,NA,NA,NA,45.57237,NA,NA,NA
-23732,162,202401,170,"V-27",44,20,68580,1,NA,49.4,2,NA,NA,NA,NA,NA,NA,NA,NA,3.07601,NA,NA,NA
-23732,162,202401,170,"V-27",44,20,68580,1,NA,39.5,2,NA,NA,NA,NA,NA,NA,NA,NA,3.07601,NA,NA,NA
-23732,162,202401,170,"V-27",44,20,68580,1,NA,54.7,2,NA,NA,NA,NA,NA,NA,NA,NA,3.07601,NA,NA,NA
-23732,162,202401,170,"V-27",44,20,68580,1,NA,44.2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.07601,NA,NA,NA
-23732,162,202401,170,"V-27",44,20,68580,2,NA,52.1,2,4,1,5,NA,NA,NA,NA,NA,3.07601,NA,NA,NA
-23697,162,202401,154,"O-23",44,20,68580,1,NA,73.4,5,NA,NA,NA,NA,NA,NA,NA,NA,11.94423,NA,NA,NA
-23731,162,202401,169,"U-27",44,20,68580,1,NA,54.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23731,162,202401,169,"U-27",44,20,68580,1,NA,47.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23731,162,202401,169,"U-27",44,20,68580,1,NA,69.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23731,162,202401,169,"U-27",44,20,68580,2,NA,50.2,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68580,1,NA,104.8,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA
-23906,162,202401,216,"R-31",172,20,68560,1,NA,105.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,1,NA,68.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,1,NA,68.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,1,NA,51.3,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,1,NA,47.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,1,NA,85.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,2,NA,82.7,1,4,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA
-23902,162,202401,212,"O-31",172,20,68560,2,NA,56,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23217,162,202401,44,"G-09",44,3,69322,1,170.2,NA,2,NA,NA,NA,4205,NA,NA,NA,NA,1,NA,NA,NA
-23217,162,202401,44,"G-09",44,3,69322,1,115.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23217,162,202401,44,"G-09",44,3,69322,1,144.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23217,162,202401,44,"G-09",44,3,69322,1,161.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
