"HAULJOIN","SPECIES_CODE","SPECIES","SEX","SIZE","SIZE_1MM","SHELL_CONDITION","EGG_CONDITION","CLUTCH_SIZE","MERUS_LENGTH","CHELA_HEIGHT","DISEASE_CODE","CALCULATED_WEIGHT","CALCULATED_WEIGHT_1MM","WEIGHT","SAMPLING_FACTOR"
-23910,68580,"SNOW",1,91.9,91,2,NA,NA,NA,20.6,NA,321.65930478474,312.002512160583,328,1
-23910,68580,"SNOW",1,64.2,64,2,NA,NA,NA,13.1,NA,105.90209452851,104.883604532211,99,1
-23910,68580,"SNOW",1,83.2,83,2,NA,NA,NA,NA,NA,236.384498981,234.628973302234,NA,1
-23910,68580,"SNOW",1,60.9,60,2,NA,NA,NA,10.8,NA,89.9337131602503,85.8806961290526,NA,1
-23910,68580,"SNOW",1,61.9,61,2,NA,NA,NA,10,NA,94.5867926321479,90.3918861930554,NA,1
-23910,68580,"SNOW",1,112.7,112,3,NA,NA,NA,NA,NA,605.116180789932,593.550847917513,NA,1
-23910,68580,"SNOW",1,75,75,3,NA,NA,NA,NA,NA,171.415616346091,171.415616346091,NA,1
-23910,68580,"SNOW",1,117.4,117,3,NA,NA,NA,NA,NA,686.747336203121,679.526074898695,NA,1
-23910,68580,"SNOW",1,113.5,113,3,NA,NA,NA,NA,NA,618.519446358196,610.119112260485,NA,1
-23910,68580,"SNOW",1,77.5,77,3,NA,NA,NA,NA,2,189.73900874275,185.973180915107,NA,1
-23910,68580,"SNOW",1,105,105,2,NA,NA,NA,NA,2,486.010756728812,486.010756728812,NA,1
-23910,68580,"SNOW",1,63.2,63,2,NA,NA,NA,14.9,NA,100.875949188213,99.8904975145986,NA,1
-23910,68580,"SNOW",1,114.1,114,2,NA,NA,NA,NA,NA,628.70280124651,626.997750759567,NA,1
-23910,68580,"SNOW",1,105.2,105,2,NA,NA,NA,NA,NA,488.88372249539,486.010756728812,NA,1
-23910,68580,"SNOW",1,90.8,90,2,NA,NA,NA,NA,NA,309.88355527276,301.505151210144,NA,1
-23911,68580,"SNOW",1,78.4,78,2,NA,NA,NA,NA,NA,196.64701999525,193.556136987749,NA,1
-23911,68560,"TANNER",1,50.9,50,2,NA,NA,NA,NA,NA,38.8412861780043,36.8026235414396,NA,1
-23911,68560,"TANNER",1,36.3,36,2,NA,NA,NA,NA,NA,13.983330179906,13.6369882409634,NA,1
-23911,68580,"SNOW",1,97,97,3,NA,NA,NA,24.9,NA,380.229646370315,380.229646370315,NA,1
-23911,68580,"SNOW",1,102.8,102,3,NA,NA,NA,25.2,NA,455.158829306189,444.277346323576,NA,1
-23911,68580,"SNOW",1,97.4,97,3,NA,NA,NA,25.9,NA,385.107038546563,380.229646370315,NA,1
-23911,68580,"SNOW",1,101.4,101,2,NA,NA,NA,NA,NA,436.232818948315,430.924959296404,NA,1
-23911,68580,"SNOW",1,107.2,107,2,NA,NA,NA,NA,NA,518.24861591098,515.259793289601,NA,1
-23911,68580,"SNOW",1,116,116,2,NA,NA,NA,NA,NA,661.698213142917,661.698213142917,NA,1
-23911,68580,"SNOW",1,113,113,2,NA,NA,NA,30.4,NA,610.119112260485,610.119112260485,NA,1
-23911,68580,"SNOW",1,120.5,120,2,NA,NA,NA,32.8,NA,744.48274308147,734.956462851588,839,1
-23911,68580,"SNOW",1,83.8,83,2,NA,NA,NA,21.9,NA,241.704406344252,234.628973302234,275,1
-23911,68580,"SNOW",2,51.8,51,2,1,5,NA,NA,NA,50.988591150506,48.8835457102491,49,1
-23911,68560,"TANNER",1,33.7,33,2,NA,NA,NA,NA,2,11.17033060517,10.4837431277212,NA,1
-23911,68560,"TANNER",1,102,102,2,NA,NA,NA,20.5,NA,317.411484071066,317.411484071066,NA,1
-23911,68560,"TANNER",1,63.5,63,2,NA,NA,NA,9.4,NA,75.7857466468634,73.996642773005,NA,1
-23911,68560,"TANNER",1,45.1,45,2,NA,NA,NA,NA,NA,26.9467835167453,26.7666186368448,NA,1
-23911,68560,"TANNER",1,46.2,46,2,NA,NA,NA,NA,NA,28.9824353860701,28.6049202336609,NA,1
-23911,68560,"TANNER",2,79.1,79,1,0,1,NA,NA,NA,124.957636122588,124.513144928153,NA,1
-23911,68560,"TANNER",2,77.7,77,1,0,1,NA,NA,NA,118.827296181305,115.836349089269,NA,1
-23911,68560,"TANNER",2,48,48,2,0,0,NA,NA,NA,30.596505808825,30.596505808825,NA,1
-23911,68560,"TANNER",2,50,50,2,0,0,NA,NA,NA,34.325153807583,34.325153807583,NA,1
-23911,68560,"TANNER",2,51.6,51,2,0,0,NA,NA,NA,37.5100129661791,36.2943110233265,NA,1
-23911,68560,"TANNER",2,49.7,49,2,0,0,NA,NA,NA,33.7481619847421,32.4262688294416,NA,1
-23911,68560,"TANNER",2,51.7,51,2,0,0,NA,NA,NA,37.715146945076,36.2943110233265,NA,1
-23913,68560,"TANNER",1,44.5,44,1,NA,NA,NA,NA,NA,25.8778742169241,25.0090949359018,NA,1
-23913,68560,"TANNER",1,23.9,23,2,NA,NA,NA,NA,NA,3.95427552000185,3.52117618688209,NA,1
-23913,68560,"TANNER",1,41.6,41,2,NA,NA,NA,NA,NA,21.1096371238616,20.2028524588389,NA,1
-23913,68560,"TANNER",1,40.1,40,2,NA,NA,NA,NA,NA,18.8921280073637,18.7501062902422,NA,1
-23913,68560,"TANNER",1,46.8,46,2,NA,NA,NA,NA,NA,30.1349548482633,28.6049202336609,NA,1
-23913,68560,"TANNER",1,46.5,46,2,NA,NA,NA,NA,NA,29.554936221107,28.6049202336609,NA,1
-23913,68560,"TANNER",1,43.1,43,2,NA,NA,NA,NA,NA,23.4948726063779,23.3305147924463,NA,1
-23913,68560,"TANNER",1,30.3,30,2,NA,NA,NA,NA,NA,8.09994184520975,7.85999247346537,NA,1
-23913,68560,"TANNER",1,43.6,43,2,NA,NA,NA,NA,NA,24.3282923437898,23.3305147924463,NA,1
-23913,68560,"TANNER",1,58.1,58,2,NA,NA,NA,NA,NA,57.9349232340034,57.6340926141415,NA,1
-23913,68560,"TANNER",2,63,63,1,0,0,NA,NA,NA,65.8186682747053,65.8186682747053,NA,1
-23913,68560,"TANNER",2,57.1,57,2,0,0,NA,NA,NA,49.894624059231,49.6488691465897,NA,1
-23913,68560,"TANNER",2,46.3,46,2,0,0,NA,NA,NA,27.6412733268875,27.1397228817121,NA,1
-23913,68560,"TANNER",2,59.3,59,2,0,0,NA,NA,NA,55.5013729937073,54.7140585733536,NA,1
-23913,68560,"TANNER",2,49.9,49,2,0,0,NA,NA,NA,34.1321220054166,32.4262688294416,NA,1
-23913,68560,"TANNER",1,43.8,43,2,NA,NA,NA,NA,NA,24.667122105331,23.3305147924463,NA,1
-23913,68560,"TANNER",2,64.5,64,1,0,0,NA,NA,NA,70.3292107022916,68.8042487535689,NA,1
-23914,68560,"TANNER",1,48,48,2,NA,NA,NA,NA,NA,32.5311989623464,32.5311989623464,NA,1
-23914,68560,"TANNER",1,47.6,47,2,NA,NA,NA,NA,NA,31.7188019048362,30.5258349673537,NA,1
-23914,68560,"TANNER",1,40.6,40,2,NA,NA,NA,NA,NA,19.6130429831934,18.7501062902422,NA,1
-23914,68560,"TANNER",1,54.2,54,2,NA,NA,NA,NA,NA,46.9615003996597,46.4397472177317,NA,1
-23914,68560,"TANNER",1,44.5,44,2,NA,NA,NA,NA,NA,25.8778742169241,25.0090949359018,NA,1
-23914,68560,"TANNER",1,48.2,48,2,NA,NA,NA,NA,NA,32.9425673127493,32.5311989623464,NA,1
-23914,68560,"TANNER",1,42.4,42,2,NA,NA,NA,NA,NA,22.3604968740281,21.7290447907724,NA,1
-23914,68560,"TANNER",1,45.3,45,2,NA,NA,NA,NA,NA,27.3095439506375,26.7666186368448,NA,1
-23914,68560,"TANNER",1,58.8,58,2,NA,NA,NA,NA,NA,60.0702086055853,57.6340926141415,NA,1
-23914,68560,"TANNER",2,62.9,62,1,0,0,NA,NA,NA,65.5247965161682,62.9179628555052,NA,1
-23914,68560,"TANNER",2,58,58,1,0,0,NA,NA,NA,52.1417984562307,52.1417984562307,NA,1
-23914,68560,"TANNER",2,55.1,55,1,0,0,NA,NA,NA,45.1268486699668,44.8965227190852,NA,1
-23914,68560,"TANNER",2,51,51,1,0,0,NA,NA,NA,36.2943110233265,36.2943110233265,NA,1
-23914,68560,"TANNER",2,59.1,59,1,0,0,NA,NA,NA,54.9756907614096,54.7140585733536,NA,1
-23914,68560,"TANNER",2,33.2,33,2,0,0,NA,NA,2,10.8311052340553,10.6483115963789,NA,1
-23914,68560,"TANNER",2,44.3,44,2,0,0,NA,NA,NA,24.4082740758275,23.9455147087889,NA,1
-23914,68560,"TANNER",2,44.5,44,2,0,0,NA,NA,NA,24.7199611900353,23.9455147087889,NA,1
-23914,68560,"TANNER",2,44.9,44,2,0,0,NA,NA,NA,25.3510117431688,23.9455147087889,NA,1
-23914,68560,"TANNER",2,34,34,2,0,0,NA,NA,NA,11.5824959867421,11.5824959867421,NA,1
-23914,68560,"TANNER",2,43.4,43,2,0,0,NA,NA,NA,23.0370563354341,22.4439527226868,NA,1
-23914,68560,"TANNER",2,59.3,59,2,0,0,NA,NA,NA,55.5013729937073,54.7140585733536,NA,1
-23914,68560,"TANNER",2,50.2,50,2,0,0,NA,NA,NA,34.7133267373919,34.325153807583,NA,1
-23914,68560,"TANNER",2,41,41,2,0,0,NA,NA,NA,19.6260237251468,19.6260237251468,NA,1
-23914,68560,"TANNER",2,48.2,48,2,0,0,NA,NA,NA,30.9569840136399,30.596505808825,NA,1
-23914,68560,"TANNER",2,26.3,26,2,0,0,NA,NA,NA,5.61887566704452,5.44019364414878,NA,1
-23914,68560,"TANNER",2,46.1,46,2,0,0,NA,NA,NA,27.306248357167,27.1397228817121,NA,1
-23914,68560,"TANNER",2,42.8,42,2,0,0,NA,NA,NA,22.1511332160007,21.0045166763056,NA,1
-23914,68560,"TANNER",2,45.5,45,2,0,0,NA,NA,NA,26.3169189612594,25.5103804528399,NA,1
-23914,68560,"TANNER",2,44.3,44,2,0,0,NA,NA,NA,24.4082740758275,23.9455147087889,NA,1
-23914,68560,"TANNER",2,44.3,44,2,0,0,NA,NA,NA,24.4082740758275,23.9455147087889,NA,1
-23914,68560,"TANNER",2,41.4,41,2,0,0,NA,NA,NA,20.1701836495243,19.6260237251468,NA,1
-23914,68560,"TANNER",2,47,47,2,0,0,NA,NA,NA,28.8347101593018,28.8347101593018,NA,1
-23914,68560,"TANNER",1,55.6,55,1,NA,NA,NA,NA,NA,50.7240152378809,49.0877380528295,NA,1
-23914,68560,"TANNER",1,70.8,70,2,NA,NA,NA,NA,NA,105.296072711214,101.741300395585,NA,1
-23914,68560,"TANNER",1,46.8,46,2,NA,NA,NA,NA,NA,30.1349548482633,28.6049202336609,NA,1
-23914,68560,"TANNER",1,58.2,58,2,NA,NA,NA,NA,NA,58.2368027000959,57.6340926141415,NA,1
-23914,68560,"TANNER",1,51,51,2,NA,NA,NA,NA,NA,39.0723606297189,39.0723606297189,NA,1
-23914,68560,"TANNER",1,42.3,42,2,NA,NA,NA,NA,NA,22.2014982769475,21.7290447907724,NA,1
-23914,68560,"TANNER",1,67.3,67,2,NA,NA,NA,NA,NA,90.3379523259701,89.1264301923411,NA,1
-23914,68560,"TANNER",1,33,33,2,NA,NA,NA,NA,NA,10.4837431277212,10.4837431277212,NA,1
-23914,68560,"TANNER",1,45.2,45,2,NA,NA,NA,NA,NA,27.1277580096996,26.7666186368448,NA,1
-23914,68560,"TANNER",1,53.4,53,2,NA,NA,NA,NA,NA,44.8977868094239,43.8890817959073,NA,1
-23914,68560,"TANNER",2,55.3,55,1,0,0,NA,NA,NA,45.5897839667733,44.8965227190852,NA,1
-23914,68560,"TANNER",2,41.7,41,2,0,0,NA,NA,NA,20.5846237192991,19.6260237251468,NA,1
-23914,68560,"TANNER",2,45.6,45,2,0,0,NA,NA,NA,26.4801738402565,25.5103804528399,NA,1
-23914,68560,"TANNER",1,39.5,39,2,NA,NA,NA,NA,NA,18.050703441131,17.3689757672501,NA,1
-23915,68590,"HYBRID",2,76.2,76,2,1,6,NA,NA,NA,145.055771104961,144.026780388205,NA,1
-23915,68560,"TANNER",1,33.7,33,2,NA,NA,NA,NA,2,11.17033060517,10.4837431277212,NA,1
-23915,68560,"TANNER",1,40.1,40,2,NA,NA,NA,NA,2,18.8921280073637,18.7501062902422,NA,1
-23915,68560,"TANNER",1,42.4,42,2,NA,NA,NA,NA,NA,22.3604968740281,21.7290447907724,NA,1
-23915,68560,"TANNER",1,51.8,51,2,NA,NA,NA,NA,NA,40.9541595885429,39.0723606297189,NA,1
-23915,68560,"TANNER",1,41.9,41,2,NA,NA,NA,NA,NA,21.5730682899387,20.2028524588389,NA,1
-23915,68560,"TANNER",1,43.9,43,2,NA,NA,NA,NA,NA,24.8377147201275,23.3305147924463,NA,1
-23915,68560,"TANNER",1,41.9,41,2,NA,NA,NA,NA,NA,21.5730682899387,20.2028524588389,NA,1
-23915,68560,"TANNER",1,41.2,41,2,NA,NA,NA,NA,NA,20.5021566380414,20.2028524588389,NA,1
-23915,68560,"TANNER",1,48.6,48,2,NA,NA,NA,NA,NA,33.7757171569262,32.5311989623464,NA,1
-23915,68560,"TANNER",1,41.9,41,2,NA,NA,NA,NA,NA,21.5730682899387,20.2028524588389,NA,1
-23915,68560,"TANNER",1,40,40,2,NA,NA,NA,NA,NA,18.7501062902422,18.7501062902422,NA,1
-23915,68560,"TANNER",1,43.3,43,2,NA,NA,NA,NA,NA,23.8259088682389,23.3305147924463,NA,1
-23915,68560,"TANNER",2,61.9,61,2,1,2,NA,NA,NA,68.8631984256248,66.0007981627071,NA,1
-23915,68560,"TANNER",2,58,58,2,1,4,NA,NA,NA,57.0246497410303,57.0246497410303,NA,1
-23915,68560,"TANNER",2,49.7,49,2,1,6,NA,NA,NA,36.4454321733417,34.9773017658032,NA,1
-23915,68560,"TANNER",2,59.3,59,2,0,1,NA,NA,NA,55.5013729937073,54.7140585733536,NA,1
-23915,68560,"TANNER",2,40.3,40,2,0,0,NA,NA,2,18.6967038321451,18.3072858564952,NA,1
-23915,68560,"TANNER",2,57.3,57,2,0,0,NA,NA,2,50.3884847256023,49.6488691465897,NA,1
-23915,68560,"TANNER",2,42.9,42,2,0,0,NA,NA,2,22.2972329278464,21.0045166763056,NA,1
-23915,68560,"TANNER",2,33.6,33,2,0,0,NA,NA,NA,11.2027375966396,10.6483115963789,NA,1
-23915,68560,"TANNER",2,36,36,2,0,0,NA,NA,NA,13.605935457015,13.605935457015,NA,1
-23915,68560,"TANNER",2,45,45,2,0,0,NA,NA,NA,25.5103804528399,25.5103804528399,NA,1
-23915,68560,"TANNER",2,45.4,45,2,0,0,NA,NA,NA,26.1543146996837,25.5103804528399,NA,1
-23915,68560,"TANNER",2,43.7,43,2,0,0,NA,NA,NA,23.4884527133434,22.4439527226868,NA,1
-23915,68560,"TANNER",2,39.9,39,2,0,0,NA,NA,NA,18.1786527028427,17.0471097398927,NA,1
-23915,68560,"TANNER",2,49.8,49,2,0,0,NA,NA,NA,33.9397917807312,32.4262688294416,NA,1
-23915,68560,"TANNER",2,43.3,43,2,0,0,NA,NA,NA,22.8878444081492,22.4439527226868,NA,1
-23915,68560,"TANNER",2,34.6,34,2,0,0,NA,NA,NA,12.1675425146847,11.5824959867421,NA,1
-23915,68560,"TANNER",2,42.9,42,2,0,0,NA,NA,NA,22.2972329278464,21.0045166763056,NA,1
-23915,68560,"TANNER",2,67.2,67,2,0,0,NA,NA,NA,78.941247854732,78.2812149429973,NA,1
-23915,68560,"TANNER",2,56.2,56,2,0,0,NA,NA,NA,47.7108919268064,47.2341514869379,NA,1
-23915,68560,"TANNER",2,47.7,47,2,0,0,NA,NA,NA,30.060883188164,28.8347101593018,NA,1
-23915,68560,"TANNER",2,42.3,42,2,0,0,NA,NA,NA,21.4298945471484,21.0045166763056,NA,1
-23915,68560,"TANNER",2,54.7,54,2,0,0,NA,NA,NA,44.210098118133,42.6348564079328,NA,1
-23915,68580,"SNOW",2,45.1,45,1,0,0,NA,NA,NA,31.6274253885833,31.4378543805269,NA,1
-23915,68560,"TANNER",1,38.3,38,2,NA,NA,NA,NA,NA,16.4438159689981,16.0576313849749,NA,1
-23915,68560,"TANNER",1,47.3,47,2,NA,NA,NA,NA,NA,31.1184934269626,30.5258349673537,NA,1
-23916,68560,"TANNER",2,45.5,45,2,0,0,NA,NA,NA,26.3169189612594,25.5103804528399,NA,1
-23916,68560,"TANNER",2,44.7,44,2,0,0,NA,NA,NA,25.0342039526702,23.9455147087889,NA,1
-23916,68560,"TANNER",2,53.8,53,2,0,0,NA,NA,NA,42.1915392507023,40.4480223622321,NA,1
-23916,68560,"TANNER",2,54.9,54,2,0,0,NA,NA,NA,44.666956395869,42.6348564079328,NA,1
-23916,68560,"TANNER",2,59.6,59,2,0,0,NA,NA,NA,56.295957677961,54.7140585733536,NA,1
-23916,68560,"TANNER",2,44.8,44,2,0,0,NA,NA,NA,25.1922866335222,23.9455147087889,NA,1
-23916,68560,"TANNER",2,54.7,54,2,0,0,NA,NA,NA,44.210098118133,42.6348564079328,NA,1
-23916,68560,"TANNER",2,55.3,55,2,0,0,NA,NA,NA,45.5897839667733,44.8965227190852,NA,1
-23916,68560,"TANNER",2,43.9,43,2,0,0,NA,NA,NA,23.7925292363024,22.4439527226868,NA,1
-23916,68560,"TANNER",2,43,43,2,0,0,NA,NA,NA,22.4439527226868,22.4439527226868,NA,1
-23916,68560,"TANNER",2,58.8,58,2,0,0,NA,NA,NA,54.1932064848672,52.1417984562307,NA,1
-23916,68560,"TANNER",2,65.1,65,2,0,0,NA,NA,NA,72.1877295409555,71.8758032956233,NA,1
-23916,68560,"TANNER",2,52.2,52,2,0,0,NA,NA,NA,38.7516724198885,38.3348865521325,NA,1
-23916,68560,"TANNER",1,55.9,55,2,NA,NA,NA,NA,NA,51.5556659164089,49.0877380528295,NA,1
-23916,68560,"TANNER",1,48.8,48,2,NA,NA,NA,NA,NA,34.1975280547776,32.5311989623464,NA,1
-23916,68560,"TANNER",1,63.5,63,2,NA,NA,NA,NA,NA,75.7857466468634,73.996642773005,NA,1
-23916,68560,"TANNER",1,42.7,42,2,NA,NA,NA,NA,NA,22.8420606229744,21.7290447907724,NA,1
-23916,68560,"TANNER",1,41.6,41,2,NA,NA,NA,NA,NA,21.1096371238616,20.2028524588389,NA,1
-23916,68560,"TANNER",2,40.1,40,1,0,0,NA,NA,NA,18.4365046321844,18.3072858564952,NA,1
-23916,68560,"TANNER",2,43,43,2,0,0,NA,NA,2,22.4439527226868,22.4439527226868,NA,1
-23916,68560,"TANNER",2,45.3,45,2,0,0,NA,NA,2,25.9923598871454,25.5103804528399,NA,1
-23916,68560,"TANNER",2,46.3,46,2,0,0,NA,NA,NA,27.6412733268875,27.1397228817121,NA,1
-23916,68560,"TANNER",2,47.7,47,2,0,0,NA,NA,NA,30.060883188164,28.8347101593018,NA,1
-23916,68560,"TANNER",2,44.8,44,2,0,0,NA,NA,NA,25.1922866335222,23.9455147087889,NA,1
-23917,68560,"TANNER",2,30.2,30,2,0,0,NA,NA,NA,8.29486483116671,8.14105216173905,NA,1
-23917,68560,"TANNER",2,53.4,53,1,0,0,NA,NA,NA,41.3138485996002,40.4480223622321,NA,1
-23917,68560,"TANNER",1,38.7,38,2,NA,NA,NA,NA,NA,16.9683281233338,16.0576313849749,NA,1
-23917,68560,"TANNER",1,72.5,72,2,NA,NA,NA,NA,NA,113.123935448545,110.782573821034,NA,1
-23919,68560,"TANNER",1,65.9,65,2,NA,NA,NA,NA,NA,84.7772290872289,81.3262708101126,NA,1
-23919,68560,"TANNER",1,59.1,59,2,NA,NA,NA,NA,NA,61.0012204622599,60.6898183361001,NA,1
-23919,68560,"TANNER",2,92.4,92,1,0,1,NA,NA,NA,193.594373058062,191.242861151781,NA,1
-23919,68560,"TANNER",2,58.7,58,2,0,0,NA,NA,2,53.9339843559757,52.1417984562307,NA,1
-23919,68560,"TANNER",2,45.5,45,2,0,0,NA,NA,NA,26.3169189612594,25.5103804528399,NA,1
-23919,68560,"TANNER",2,66.8,66,2,0,0,NA,NA,NA,77.6247521393056,75.0344277648984,NA,1
-23919,68560,"TANNER",2,55.8,55,2,0,0,NA,NA,NA,46.7604946145062,44.8965227190852,NA,1
-23919,68560,"TANNER",2,67,67,2,0,0,NA,NA,NA,78.2812149429973,78.2812149429973,NA,1
-23919,68560,"TANNER",2,53.6,53,2,0,0,NA,NA,NA,41.7512063365785,40.4480223622321,NA,1
-23919,68560,"TANNER",2,36.5,36,2,0,0,NA,NA,NA,14.1449960220132,13.605935457015,NA,1
-23919,68560,"TANNER",2,56.1,56,2,0,0,NA,NA,NA,47.4721356986998,47.2341514869379,NA,1
-23919,68560,"TANNER",2,63.9,63,2,0,0,NA,NA,NA,68.5018399816001,65.8186682747053,NA,1
-23928,68560,"TANNER",1,49.2,49,2,NA,NA,NA,NA,NA,35.0516953222524,34.6228492080916,NA,1
-23928,68560,"TANNER",1,33.2,33,2,NA,NA,NA,NA,NA,10.676942051369,10.4837431277212,NA,1
-23928,68560,"TANNER",1,32.1,32,2,NA,NA,NA,NA,NA,9.64325927757288,9.55275608271557,NA,1
-23928,68560,"TANNER",1,46.6,46,2,NA,NA,NA,NA,NA,29.747438005059,28.6049202336609,NA,1
-23928,68560,"TANNER",1,34.8,34,2,NA,NA,NA,NA,NA,12.309001113795,11.4735620750906,NA,1
-23928,68560,"TANNER",1,46.4,46,2,NA,NA,NA,NA,NA,29.3632697473323,28.6049202336609,NA,1
-23928,68560,"TANNER",1,46.8,46,2,NA,NA,NA,NA,NA,30.1349548482633,28.6049202336609,NA,1
-23928,68560,"TANNER",1,33.5,33,2,NA,NA,NA,NA,NA,10.9711847140822,10.4837431277212,NA,1
-23928,68560,"TANNER",1,45.7,45,2,NA,NA,NA,NA,NA,28.0448388959602,26.7666186368448,NA,1
-23928,68560,"TANNER",1,59,59,2,NA,NA,NA,NA,NA,60.6898183361001,60.6898183361001,NA,1
-23928,68560,"TANNER",1,49.3,49,2,NA,NA,NA,NA,NA,35.2674448354465,34.6228492080916,NA,1
-23928,68560,"TANNER",1,23.5,23,2,NA,NA,NA,NA,NA,3.75763478079037,3.52117618688209,NA,1
-23928,68560,"TANNER",1,34.5,34,2,NA,NA,NA,NA,NA,11.9911031041813,11.4735620750906,NA,1
-23928,68560,"TANNER",1,20.4,20,2,NA,NA,NA,NA,NA,2.4504261619421,2.30807942240009,NA,1
-23928,68560,"TANNER",1,33.6,33,2,NA,NA,NA,NA,NA,11.0704580327992,10.4837431277212,NA,1
-23928,68560,"TANNER",1,33.9,33,1,NA,NA,NA,NA,NA,11.3718808031074,10.4837431277212,NA,1
-23928,68560,"TANNER",1,43.2,43,2,NA,NA,NA,NA,2,23.6600033539453,23.3305147924463,NA,1
-23928,68560,"TANNER",2,35.4,35,2,0,0,NA,NA,2,12.9767810312831,12.5679609780714,NA,1
-23928,68560,"TANNER",2,34.8,34,2,0,0,NA,NA,2,12.3667064514444,11.5824959867421,NA,1
-23928,68560,"TANNER",2,33.3,33,2,0,0,NA,NA,2,10.9232558332672,10.6483115963789,NA,1
-23928,68560,"TANNER",2,48.6,48,1,0,0,NA,NA,NA,31.6861335455484,30.596505808825,NA,1
-23928,68560,"TANNER",2,41.2,41,2,0,0,NA,NA,NA,19.8969038167663,19.6260237251468,NA,1
-23928,68560,"TANNER",2,47.9,47,2,0,0,NA,NA,NA,30.4172868007165,28.8347101593018,NA,1
-23928,68560,"TANNER",2,31.1,31,2,0,0,NA,NA,NA,9.01020874601579,8.92883564853716,NA,1
-23928,68560,"TANNER",2,33.7,33,2,0,0,NA,NA,NA,11.2969122924514,10.6483115963789,NA,1
-23928,68560,"TANNER",2,35.3,35,2,0,0,NA,NA,NA,12.8737840809167,12.5679609780714,NA,1
-23928,68560,"TANNER",2,65,65,2,0,0,NA,NA,NA,71.8758032956233,71.8758032956233,NA,1
-23928,68560,"TANNER",2,31.7,31,2,0,0,NA,NA,NA,9.50850372511033,8.92883564853716,NA,1
-23928,68560,"TANNER",2,26.7,26,2,0,0,NA,NA,NA,5.86294513383313,5.44019364414878,NA,1
-23928,68560,"TANNER",2,46.5,46,2,0,0,NA,NA,NA,27.9789380868437,27.1397228817121,NA,1
-23928,68560,"TANNER",2,37,37,2,0,0,NA,NA,NA,14.6976418971727,14.6976418971727,NA,1
-23928,68560,"TANNER",2,37.1,37,2,0,0,NA,NA,NA,14.8098146781323,14.6976418971727,NA,1
-23928,68560,"TANNER",2,33.3,33,2,0,0,NA,NA,NA,10.9232558332672,10.6483115963789,NA,1
-23928,68560,"TANNER",2,46.1,46,2,0,0,NA,NA,NA,27.306248357167,27.1397228817121,NA,1
-23928,68560,"TANNER",2,34.2,34,2,0,0,NA,NA,NA,11.7754471184467,11.5824959867421,NA,1
-23928,68560,"TANNER",2,35.1,35,2,0,0,NA,NA,NA,12.6693752786595,12.5679609780714,NA,1
-23928,68560,"TANNER",2,34.6,34,2,0,0,NA,NA,NA,12.1675425146847,11.5824959867421,NA,1
-23928,68560,"TANNER",2,32.9,32,2,0,0,NA,NA,NA,10.5576660814858,9.76417228339952,NA,1
-23928,68560,"TANNER",2,34.3,34,2,0,0,NA,NA,NA,11.8726949804036,11.5824959867421,NA,1
-23928,68560,"TANNER",2,62.8,62,2,0,0,NA,NA,NA,65.2317724101185,62.9179628555052,NA,1
-23928,68560,"TANNER",2,33.5,33,2,0,0,NA,NA,NA,11.1090707783886,10.6483115963789,NA,1
-23928,68560,"TANNER",2,25.8,25,2,0,0,NA,NA,NA,5.32313389927573,4.87116306773196,NA,1
-23928,68560,"TANNER",2,65.6,65,2,0,0,NA,NA,NA,73.7604595795043,71.8758032956233,NA,1
-23928,68560,"TANNER",1,63.9,63,2,NA,NA,NA,NA,NA,77.2376932131175,73.996642773005,NA,1
-23928,68560,"TANNER",1,63.6,63,2,NA,NA,NA,NA,NA,76.147005786329,73.996642773005,NA,1
-23928,68560,"TANNER",2,43.9,43,1,0,0,NA,NA,NA,23.7925292363024,22.4439527226868,NA,1
-23928,68560,"TANNER",2,47.2,47,2,0,0,NA,NA,NA,29.1816874670527,28.8347101593018,NA,1
-23928,68560,"TANNER",2,53.7,53,2,0,0,NA,NA,NA,41.9710003297297,40.4480223622321,NA,1
-23928,68560,"TANNER",2,68.1,68,2,0,0,NA,NA,NA,81.9558093004169,81.6172545842828,NA,1
-23928,68560,"TANNER",2,44.4,44,2,0,0,NA,NA,NA,24.5637987633939,23.9455147087889,NA,1
-23929,68560,"TANNER",1,48.8,48,1,NA,NA,NA,NA,NA,34.1975280547776,32.5311989623464,NA,1
-23929,68560,"TANNER",1,46,46,2,NA,NA,NA,NA,NA,28.6049202336609,28.6049202336609,NA,1
-23929,68560,"TANNER",1,46,46,2,NA,NA,NA,NA,NA,28.6049202336609,28.6049202336609,NA,1
-23929,68560,"TANNER",1,44.7,44,2,NA,NA,NA,NA,NA,26.230963327521,25.0090949359018,NA,1
-23929,68560,"TANNER",1,61.9,61,2,NA,NA,NA,NA,NA,70.1605511580133,67.1227528828874,NA,1
-23929,68560,"TANNER",1,59.9,59,2,NA,NA,NA,NA,NA,63.5310154007494,60.6898183361001,NA,1
-23929,68560,"TANNER",1,49.5,49,2,NA,NA,NA,NA,NA,35.7016059663779,34.6228492080916,NA,1
-23929,68560,"TANNER",1,48.9,48,2,NA,NA,NA,NA,NA,34.4097489304464,32.5311989623464,NA,1
-23929,68560,"TANNER",1,63,63,2,NA,NA,NA,NA,NA,73.996642773005,73.996642773005,NA,1
-23929,68560,"TANNER",1,41,41,2,NA,NA,NA,NA,NA,20.2028524588389,20.2028524588389,NA,1
