"HAULJOIN","CRUISE","VESSEL","HAUL","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","SAMPLING_FACTOR","CHELA_HEIGHT","STATIONID"
816212,199501,89,234,68580,1,NA,84,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,89,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,78,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,88,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,85,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,93,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,89,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,87,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,95,2,3.8659,NA,"F-04"
816212,199501,89,234,68580,1,NA,73,2,3.8659,NA,"F-04"
816221,199501,89,243,68580,1,NA,97,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,97,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,89,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,97,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,91,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,90,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,98,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,98,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,104,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,91,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,113,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,100,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,90,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,88,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,87,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,108,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,72,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,76,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,105,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,98,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,100,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,91,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,97,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,79,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,93,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,90,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,94,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,84,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,81,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,110,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,108,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,96,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,93,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,98,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,107,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,100,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,89,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,81,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,97,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,99,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,101,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,97,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,88,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,61,3,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,61,3,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,56,3,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,67,3,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,56,3,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,61,3,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,65,3,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,69,4,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,72,4,1,NA,"F-05"
816222,199501,89,244,68560,2,NA,88,4,1,NA,"F-05"
816222,199501,89,244,68560,2,NA,78,3,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,91,4,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,118,4,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,104,4,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,97,4,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,139,4,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,115,4,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,113,4,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,115,2,1,NA,"F-05"
816222,199501,89,244,68560,1,NA,79,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,104,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,96,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,114,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,108,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,104,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,95,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,110,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,108,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,108,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,82,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,104,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,78,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,96,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,117,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,112,2,1,NA,"F-05"
816222,199501,89,244,68580,1,NA,101,2,1,NA,"F-05"
816224,199501,89,246,68560,1,NA,130,3,1,NA,"F-08"
816224,199501,89,246,68560,1,NA,112,3,1,NA,"F-08"
816224,199501,89,246,68560,1,NA,137,3,1,NA,"F-08"
816224,199501,89,246,68560,1,NA,157,3,1,NA,"F-08"
816208,199501,89,230,68560,1,NA,33,2,1,NA,"G-02"
816208,199501,89,230,68560,1,NA,45,2,1,NA,"G-02"
816208,199501,89,230,68560,1,NA,53,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,84,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,87,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,84,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,93,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,86,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,87,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,88,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,86,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,95,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,88,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,94,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,92,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,99,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,95,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,100,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,85,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,107,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,76,2,1,NA,"G-02"
816192,199501,89,214,68580,1,NA,57,2,1,NA,"K-18"
816206,199501,89,228,68580,1,NA,85,2,1,NA,"G-02"
816213,199501,89,235,68580,1,NA,95,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,81,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,79,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,90,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,104,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,87,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,94,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,104,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,95,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,95,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,91,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,78,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,94,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,95,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,76,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,95,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,101,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,97,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,84,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,92,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,88,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,92,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,89,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,90,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,100,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,81,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,83,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,96,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,90,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,105,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,106,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,105,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,87,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,92,2,1,NA,"F-05"
816213,199501,89,235,68580,1,NA,96,2,1,NA,"F-05"
816214,199501,89,236,68560,1,NA,122,4,1,NA,"F-05"
816214,199501,89,236,68560,1,NA,102,4,1,NA,"F-05"
816214,199501,89,236,68560,1,NA,99,4,1,NA,"F-05"
816214,199501,89,236,68560,1,NA,105,4,1,NA,"F-05"
816214,199501,89,236,68560,2,NA,84,4,1,NA,"F-05"
816214,199501,89,236,68560,2,NA,81,4,1,NA,"F-05"
816214,199501,89,236,68560,2,NA,86,4,1,NA,"F-05"
816214,199501,89,236,68560,2,NA,79,4,1,NA,"F-05"
816214,199501,89,236,68560,2,NA,53,2,1,NA,"F-05"
816214,199501,89,236,68560,2,NA,72,2,1,NA,"F-05"
816214,199501,89,236,68580,2,NA,71,2,1,NA,"F-05"
816214,199501,89,236,68580,2,NA,39,2,1,NA,"F-05"
816214,199501,89,236,68580,1,NA,93,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,109,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,113,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,95,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,85,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,95,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,115,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,88,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,87,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,92,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,94,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,84,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,93,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,108,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,84,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,110,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,94,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,108,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,80,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,97,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,104,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,92,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,107,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,98,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,110,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,99,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,98,2,1.6412,NA,"F-05"
816208,199501,89,230,68580,1,NA,80,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,91,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,107,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,97,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,86,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,87,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,84,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,93,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,97,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,89,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,81,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,83,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,85,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,90,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,62,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,72,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,87,3,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,80,3,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,71,3,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,63,3,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,48,3,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,77,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,85,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,83,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,86,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,65,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,69,2,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,61,4,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,52,4,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,111,4,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,72,4,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,63,4,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,59,4,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,73,4,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,65,4,1,NA,"G-02"
816208,199501,89,230,68580,1,NA,63,4,1,NA,"G-02"
816215,199501,89,237,68560,2,NA,76,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,82,2,1,NA,"F-05"
816192,199501,89,214,68580,1,NA,68,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,81,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,57,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,95,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,61,4,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,72,4,1,NA,"K-18"
816193,199501,89,215,68580,1,NA,102,2,1,NA,"K-18"
816193,199501,89,215,68580,1,NA,59,2,1,NA,"K-18"
816194,199501,89,216,68580,1,NA,69,4,1,NA,"K-18"
816194,199501,89,216,68580,2,NA,59,2,1,NA,"K-18"
816194,199501,89,216,68560,1,NA,86,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,68,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,79,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,56,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,76,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,79,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,52,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,77,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,64,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,73,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,68,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,70,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,74,2,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,72,3,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,73,3,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,68,3,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,55,3,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,58,4,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,65,4,1,NA,"K-18"
816195,199501,89,217,68580,1,NA,63,4,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,62,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,81,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,62,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,74,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,72,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,67,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,68,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,63,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,61,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,71,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,73,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,68,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,81,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,83,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,74,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,72,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,74,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,70,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,69,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,68,2,1,NA,"K-18"
816196,199501,89,218,68580,1,NA,65,2,1,NA,"K-18"
816185,199501,89,207,69400,1,91,NA,2,1,NA,"L-18"
816185,199501,89,207,68580,1,NA,43,2,1,NA,"L-18"
816185,199501,89,207,68580,2,NA,52,3,1,NA,"L-18"
816185,199501,89,207,68580,2,NA,45,3,1,NA,"L-18"
816185,199501,89,207,68580,2,NA,65,2,1,NA,"L-18"
816185,199501,89,207,68580,2,NA,66,2,1,NA,"L-18"
816186,199501,89,208,68580,1,NA,64,2,1,NA,"L-18"
816186,199501,89,208,68580,1,NA,69,2,1,NA,"L-18"
816186,199501,89,208,68580,1,NA,58,2,1,NA,"L-18"
816187,199501,89,209,68580,1,NA,72,2,1,NA,"K-18"
816188,199501,89,210,69400,1,92,NA,2,1,NA,"K-18"
816188,199501,89,210,69400,1,96,NA,2,1,NA,"K-18"
816188,199501,89,210,69323,2,91,NA,2,1,NA,"K-18"
816209,199501,89,231,68580,1,NA,100,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,84,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,90,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,89,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,98,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,90,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,101,2,1,NA,"F-04"
816191,199501,89,213,69400,1,62,NA,2,1,NA,"K-18"
816214,199501,89,236,68580,1,NA,87,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,99,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,105,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,95,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,92,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,89,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,91,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,80,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,84,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,95,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,93,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,98,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,91,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,90,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,101,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,109,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,96,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,95,2,1.6412,NA,"F-05"
816214,199501,89,236,68580,1,NA,85,2,1.6412,NA,"F-05"
816215,199501,89,237,68560,1,NA,88,2,1,NA,"F-05"
816215,199501,89,237,68560,1,NA,127,2,1,NA,"F-05"
816215,199501,89,237,68560,1,NA,86,2,1,NA,"F-05"
816215,199501,89,237,68560,1,NA,96,2,1,NA,"F-05"
816215,199501,89,237,68560,1,NA,100,2,1,NA,"F-05"
816215,199501,89,237,68560,1,NA,92,2,1,NA,"F-05"
816215,199501,89,237,68560,1,NA,79,2,1,NA,"F-05"
816215,199501,89,237,68560,1,NA,70,2,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,89,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,74,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,79,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,82,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,102,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,75,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,91,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,74,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,83,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,76,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,78,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,83,4,1,NA,"F-05"
816215,199501,89,237,68560,2,NA,86,4,1,NA,"F-05"
816191,199501,89,213,68580,1,NA,60,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,63,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,66,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,68,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,54,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,60,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,89,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,72,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,74,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,61,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,65,2,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,64,4,1,NA,"K-18"
816191,199501,89,213,68580,1,NA,75,4,1,NA,"K-18"
816192,199501,89,214,69400,1,95,NA,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,71,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,56,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,71,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,93,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,60,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,69,2,1,NA,"K-18"
816192,199501,89,214,68580,1,NA,65,2,1,NA,"K-18"
816209,199501,89,231,68580,1,NA,83,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,76,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,74,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,91,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,63,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,64,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,88,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,83,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,93,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,85,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,69,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,80,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,111,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,90,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,99,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,104,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,96,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,85,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,101,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,90,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,91,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,92,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,94,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,97,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,107,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,95,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,89,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,78,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,90,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,87,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,82,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,74,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,87,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,83,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,92,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,87,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,96,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,99,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,81,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,105,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,99,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,87,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,111,2,1,NA,"F-04"
816209,199501,89,231,68580,1,NA,53,3,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,96,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,118,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,112,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,111,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,120,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,123,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,127,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,118,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,114,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,144,4,1,NA,"F-04"
816210,199501,89,232,68560,1,NA,113,4,1,NA,"F-04"
