SPECIES_CODE,SEX,WIDTH,LENGTH,SHELL_CONDITION,SAMPLING_FACTOR,VESSEL,HAUL,CRUISE
68580,1,99,,1,1.5988,88,505,199801
68580,1,113,,1,1.5988,88,505,199801
68580,1,102,,1,1.5988,88,505,199801
68580,1,101,,1,1.5988,88,505,199801
68580,1,100,,1,1.5988,88,505,199801
68580,1,98,,1,1.5988,88,505,199801
68580,1,103,,1,1.5988,88,505,199801
68580,1,114,,1,1.5988,88,505,199801
68580,1,117,,1,1.5988,88,505,199801
68580,1,101,,1,1.5988,88,505,199801
68580,1,105,,1,1.5988,88,505,199801
68580,1,105,,2,1.5988,88,505,199801
68580,1,109,,1,1.5988,88,505,199801
68580,1,107,,1,1.5988,88,505,199801
68580,1,95,,2,1.5988,88,505,199801
68580,1,98,,2,1.5988,88,505,199801
68580,1,95,,1,1.5988,88,505,199801
68580,1,108,,1,1.5988,88,505,199801
68580,1,101,,1,1.5988,88,505,199801
68580,1,100,,1,1.5988,88,505,199801
68580,1,100,,1,1.5988,88,505,199801
68580,1,113,,1,1.5988,88,505,199801
68580,1,117,,1,1.5988,88,505,199801
68580,1,96,,1,1.5988,88,505,199801
68580,1,108,,1,1.5988,88,505,199801
68580,1,116,,1,1.5988,88,505,199801
68580,1,104,,1,1.5988,88,505,199801
68580,1,112,,1,1.5988,88,505,199801
68580,1,99,,1,1.5988,88,505,199801
68580,1,105,,2,1.5988,88,505,199801
68580,1,104,,1,1.5988,88,505,199801
68580,1,113,,2,1.5988,88,505,199801
68580,1,74,,2,1.5988,88,505,199801
68580,1,95,,2,1.5988,88,505,199801
68580,1,95,,2,1.5988,88,505,199801
68580,1,94,,2,1.5988,88,505,199801
68580,1,114,,2,1.5988,88,505,199801
68580,1,97,,2,1.5988,88,505,199801
68580,1,83,,3,1.5988,88,505,199801
68580,1,76,,3,1.5988,88,505,199801
68580,1,64,,3,1.5988,88,505,199801
68580,1,52,,3,1.5988,88,505,199801
68580,1,90,,3,1.5988,88,505,199801
68580,1,114,,2,1.5988,88,505,199801
68580,1,104,,1,1.5988,88,505,199801
68580,1,97,,2,1.5988,88,505,199801
68580,1,107,,1,1.5988,88,505,199801
68580,1,94,,2,1.5988,88,505,199801
68580,1,102,,2,1.5988,88,505,199801
68580,1,105,,2,1.5988,88,505,199801
68580,1,109,,2,1.5988,88,505,199801
68580,1,96,,2,1.5988,88,505,199801
68580,1,83,,2,1.5988,88,505,199801
68580,1,92,,2,1.5988,88,505,199801
68580,1,106,,2,1.5988,88,505,199801
68580,1,99,,2,1.5988,88,505,199801
68580,1,114,,2,1.5988,88,505,199801
68580,1,113,,2,1.5988,88,505,199801
68580,1,97,,2,1.5988,88,505,199801
68580,1,101,,2,1.5988,88,505,199801
68580,1,109,,2,1.5988,88,505,199801
68580,1,107,,2,1,89,505,199801
68580,1,72,,3,1,89,505,199801
68580,1,62,,2,1,89,505,199801
68580,1,77,,2,1,89,505,199801
68580,1,81,,2,1,89,505,199801
68580,1,89,,2,1,89,505,199801
68580,1,76,,2,1,89,505,199801
68580,1,79,,3,1,89,505,199801
68580,1,80,,3,1,89,505,199801
68580,1,81,,2,1,89,505,199801
68580,1,82,,2,1,89,505,199801
68580,1,79,,2,1,89,505,199801
68580,1,89,,3,1,89,505,199801
68580,1,79,,3,1,89,505,199801
68580,1,77,,3,1,89,505,199801
68580,1,81,,3,1,89,505,199801
68580,1,85,,4,1,89,505,199801
68580,1,102,,2,1,89,505,199801
68580,1,82,,3,1,89,505,199801
68580,1,77,,2,1,89,505,199801
68580,1,87,,3,1,89,505,199801
68580,1,75,,3,1,89,505,199801
68580,1,72,,3,1,89,505,199801
68580,1,87,,3,1,89,505,199801
68580,1,94,,3,1,89,505,199801
68580,1,72,,3,1,89,505,199801
68580,1,83,,3,1,89,505,199801
68580,1,71,,3,1,89,505,199801
68580,1,82,,3,1,89,505,199801
68580,1,84,,3,1,89,505,199801
68580,1,97,,3,1,89,505,199801
68580,1,92,,3,1,89,505,199801
68580,1,81,,3,1,89,505,199801
68580,1,77,,2,1,89,505,199801
68580,1,97,,3,1,89,505,199801
68580,1,89,,3,1,89,505,199801
68580,1,71,,3,1,89,505,199801
68580,1,86,,3,1,89,505,199801
68580,1,77,,3,1,89,505,199801
68580,1,79,,3,1,89,505,199801
68580,1,84,,4,1,89,505,199801
68580,1,90,,4,1,89,505,199801
68580,1,93,,3,1,89,505,199801
68580,1,72,,3,1,89,505,199801
68560,1,65,,2,1,88,506,199801
68560,1,70,,2,1,88,506,199801
68560,1,115,,2,1,88,506,199801
68560,1,120,,2,1,88,506,199801
68560,1,121,,2,1,88,506,199801
68580,1,116,,2,1,88,506,199801
68580,1,98,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,95,,2,1,88,506,199801
68580,1,100,,2,1,88,506,199801
68580,1,106,,2,1,88,506,199801
68580,1,95,,2,1,88,506,199801
68580,1,108,,2,1,88,506,199801
68580,1,104,,2,1,88,506,199801
68580,1,90,,2,1,88,506,199801
68580,1,102,,2,1,88,506,199801
68580,1,110,,2,1,88,506,199801
68580,1,111,,2,1,88,506,199801
68580,1,108,,2,1,88,506,199801
68580,1,118,,2,1,88,506,199801
68580,1,113,,2,1,88,506,199801
68580,1,114,,2,1,88,506,199801
68580,1,101,,2,1,88,506,199801
68580,1,106,,2,1,88,506,199801
68580,1,99,,2,1,88,506,199801
68580,1,107,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,105,,2,1,88,506,199801
68580,1,104,,2,1,88,506,199801
68580,1,111,,2,1,88,506,199801
68580,1,105,,2,1,88,506,199801
68580,1,109,,2,1,88,506,199801
68580,1,115,,2,1,88,506,199801
68580,1,94,,2,1,88,506,199801
68580,1,97,,2,1,88,506,199801
68580,1,106,,2,1,88,506,199801
68580,1,92,,2,1,88,506,199801
68580,1,110,,2,1,88,506,199801
68580,1,107,,2,1,88,506,199801
68580,1,110,,2,1,88,506,199801
68580,1,110,,2,1,88,506,199801
68580,1,102,,2,1,88,506,199801
68580,1,101,,2,1,88,506,199801
68580,1,95,,2,1,88,506,199801
68580,1,105,,2,1,88,506,199801
68580,1,72,,2,1,88,506,199801
68580,1,115,,2,1,88,506,199801
68580,1,112,,2,1,88,506,199801
68580,1,111,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,110,,2,1,88,506,199801
68580,1,113,,2,1,88,506,199801
68580,1,83,,2,1,88,506,199801
68580,1,110,,2,1,88,506,199801
68580,1,117,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,97,,2,1,88,506,199801
68580,1,111,,2,1,88,506,199801
68580,1,96,,2,1,88,506,199801
68580,1,96,,2,1,88,506,199801
68580,1,113,,2,1,88,506,199801
68580,1,67,,2,1,88,506,199801
68580,1,100,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,108,,2,1,88,506,199801
68580,1,99,,2,1,88,506,199801
68580,1,93,,2,1,88,506,199801
68580,1,85,,2,1,88,506,199801
68580,1,105,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,111,,2,1,88,506,199801
68580,1,96,,2,1,88,506,199801
68580,1,106,,2,1,88,506,199801
68580,1,100,,2,1,88,506,199801
68580,1,109,,2,1,88,506,199801
68580,1,109,,2,1,88,506,199801
68580,1,110,,1,1,88,506,199801
68580,1,80,,3,1,88,506,199801
68580,1,109,,1,1,88,506,199801
68580,1,102,,2,1,88,506,199801
68580,1,98,,2,1,88,506,199801
68580,1,96,,2,1,88,506,199801
68580,1,104,,2,1,88,506,199801
68580,1,95,,2,1,88,506,199801
68580,1,78,,3,1,88,506,199801
68580,1,113,,2,1,88,506,199801
68580,1,66,,4,1,88,506,199801
68580,1,108,,2,1,88,506,199801
68580,1,111,,1,1,88,506,199801
68580,1,89,,2,1,88,506,199801
68580,1,73,,2,1,88,506,199801
68580,1,87,,2,1,88,506,199801
68580,1,63,,2,1,88,506,199801
68580,1,68,,4,1,88,506,199801
68580,1,83,,4,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,120,,1,1,88,506,199801
68580,1,63,,4,1,88,506,199801
68580,1,57,,4,1,88,506,199801
68580,2,48,,4,1,88,506,199801
68580,2,30,,2,1,88,506,199801
68580,1,82,,3,1,88,506,199801
68580,1,102,,1,1,88,506,199801
68580,1,113,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,67,,4,1,88,506,199801
68580,1,118,,2,1,88,506,199801
68580,1,85,,3,1,88,506,199801
68580,1,108,,1,1,88,506,199801
68580,1,108,,1,1,88,506,199801
68580,1,118,,1,1,88,506,199801
68580,1,105,,2,1,88,506,199801
68580,1,109,,1,1,88,506,199801
68580,1,113,,2,1,88,506,199801
68580,1,105,,1,1,88,506,199801
68580,1,113,,1,1,88,506,199801
68580,1,67,,4,1,88,506,199801
68580,1,94,,2,1,88,506,199801
68580,1,112,,2,1,88,506,199801
68580,1,114,,2,1,88,506,199801
68580,1,77,,3,1,88,506,199801
68580,1,115,,2,1,88,506,199801
68580,1,65,,4,1,88,506,199801
68580,1,107,,2,1,88,506,199801
68580,1,38,,2,1,88,506,199801
68580,1,102,,2,1,88,506,199801
68580,1,68,,2,1,88,506,199801
68580,1,117,,2,1,88,506,199801
68580,1,98,,2,1,88,506,199801
68580,1,102,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,117,,2,1,88,506,199801
68580,1,67,,2,1,88,506,199801
68580,1,107,,2,1,88,506,199801
68580,1,98,,2,1,88,506,199801
68580,1,105,,2,1,88,506,199801
68580,1,73,,2,1,88,506,199801
68580,1,106,,2,1,88,506,199801
68580,1,93,,2,1,88,506,199801
68580,1,112,,2,1,88,506,199801
68580,1,97,,2,1,88,506,199801
68580,1,92,,2,1,88,506,199801
68580,1,117,,2,1,88,506,199801
68580,1,74,,3,1,88,506,199801
68580,1,106,,2,1,88,506,199801
68580,1,103,,2,1,88,506,199801
68580,1,50,,3,1,88,506,199801
68580,1,66,,3,1,88,506,199801
68580,1,73,,3,1,88,506,199801
68580,1,87,,3,1,88,506,199801
68580,1,78,,3,1,88,506,199801
68580,1,77,,3,1,88,506,199801
68580,1,86,,3,1,88,506,199801
68580,1,82,,3,1,88,506,199801
68580,1,85,,3,1,88,506,199801
68580,1,73,,3,1,88,506,199801
68580,1,81,,4,1,88,506,199801
68560,2,34,,2,1,89,506,199801
68560,2,37,,2,1,89,506,199801
68560,1,38,,2,1,89,506,199801
68560,2,38,,2,1,89,506,199801
68560,2,41,,2,1,89,506,199801
68560,2,42,,2,1,89,506,199801
68580,1,84,,3,1.675,89,506,199801
68580,2,54,,4,28.3333,89,506,199801
68580,1,102,,3,1.675,89,506,199801
68580,1,90,,3,1.675,89,506,199801
68580,1,70,,3,1.675,89,506,199801
68580,1,95,,3,1.675,89,506,199801
68580,1,85,,3,1.675,89,506,199801
68580,1,94,,3,1.675,89,506,199801
68580,1,105,,3,1.675,89,506,199801
68580,1,112,,3,1.675,89,506,199801
68580,1,80,,3,1.675,89,506,199801
68580,1,69,,3,1.675,89,506,199801
68580,1,117,,3,1.675,89,506,199801
68580,1,72,,3,1.675,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,1,80,,3,1.675,89,506,199801
68580,1,97,,3,1.675,89,506,199801
68580,1,104,,3,1.675,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,1,61,,3,1.675,89,506,199801
68580,1,91,,3,1.675,89,506,199801
68580,2,56,,4,28.3333,89,506,199801
68580,2,58,,4,28.3333,89,506,199801
68580,1,81,,3,1.675,89,506,199801
68580,2,57,,4,28.3333,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,2,55,,4,28.3333,89,506,199801
68580,2,59,,4,28.3333,89,506,199801
68580,2,49,,4,28.3333,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,1,128,,4,1.675,89,506,199801
68580,1,95,,4,1.675,89,506,199801
68580,1,84,,2,1.675,89,506,199801
68580,1,87,,2,1.675,89,506,199801
68580,1,86,,2,1.675,89,506,199801
68580,1,90,,2,1.675,89,506,199801
68580,1,102,,2,1.675,89,506,199801
68580,1,102,,2,1.675,89,506,199801
68580,1,87,,2,1.675,89,506,199801
68580,1,88,,2,1.675,89,506,199801
68580,1,80,,4,1.675,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,1,67,,4,1.675,89,506,199801
68580,1,112,,3,1.675,89,506,199801
68580,1,72,,4,1.675,89,506,199801
68580,2,57,,4,28.3333,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,2,54,,4,28.3333,89,506,199801
68580,2,50,,4,28.3333,89,506,199801
68580,2,44,,3,28.3333,89,506,199801
68580,2,56,,4,28.3333,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,2,56,,4,28.3333,89,506,199801
68580,2,48,,4,28.3333,89,506,199801
68580,2,53,,4,28.3333,89,506,199801
68580,1,82,,4,1.675,89,506,199801
68580,1,84,,3,1.675,89,506,199801
68580,2,50,,3,28.3333,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,2,52,,3,28.3333,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,1,77,,3,1.675,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,83,,3,1.675,89,506,199801
68580,1,84,,3,1.675,89,506,199801
68580,1,107,,3,1.675,89,506,199801
68580,2,52,,3,28.3333,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,95,,3,1.675,89,506,199801
68580,1,84,,3,1.675,89,506,199801
68580,1,102,,3,1.675,89,506,199801
68580,1,100,,3,1.675,89,506,199801
68580,1,67,,3,1.675,89,506,199801
68580,2,50,,4,28.3333,89,506,199801
68580,1,101,,3,1.675,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,91,,3,1.675,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,1,87,,3,1.675,89,506,199801
68580,2,51,,4,28.3333,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,78,,3,1.675,89,506,199801
68580,1,104,,3,1.675,89,506,199801
68580,1,71,,3,1.675,89,506,199801
68580,1,95,,3,1.675,89,506,199801
68580,2,53,,4,28.3333,89,506,199801
68580,2,60,,4,28.3333,89,506,199801
68580,2,50,,4,28.3333,89,506,199801
68580,1,97,,3,1.675,89,506,199801
68580,2,52,,3,28.3333,89,506,199801
68580,1,62,,3,1.675,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,2,53,,4,28.3333,89,506,199801
68580,2,50,,4,28.3333,89,506,199801
68580,2,50,,3,28.3333,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,67,,3,1.675,89,506,199801
68580,1,94,,3,1.675,89,506,199801
68580,1,80,,3,1.675,89,506,199801
68580,1,76,,3,1.675,89,506,199801
68580,1,114,,3,1.675,89,506,199801
68580,1,79,,3,1.675,89,506,199801
68580,1,87,,3,1.675,89,506,199801
68580,2,45,,3,28.3333,89,506,199801
68580,2,54,,4,28.3333,89,506,199801
68580,2,52,,3,28.3333,89,506,199801
68580,2,52,,3,28.3333,89,506,199801
68580,2,50,,3,28.3333,89,506,199801
68580,2,55,,3,28.3333,89,506,199801
68580,2,52,,3,28.3333,89,506,199801
68580,2,48,,3,28.3333,89,506,199801
68580,2,47,,3,28.3333,89,506,199801
68580,2,45,,3,28.3333,89,506,199801
68580,2,52,,3,28.3333,89,506,199801
68580,1,109,,3,1.675,89,506,199801
68580,2,52,,3,28.3333,89,506,199801
68580,1,98,,2,1.675,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,2,47,,3,28.3333,89,506,199801
68580,1,83,,3,1.675,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,47,,3,1.675,89,506,199801
68580,1,71,,3,1.675,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,89,,3,1.675,89,506,199801
68580,1,61,,3,1.675,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,94,,3,1.675,89,506,199801
68580,1,95,,3,1.675,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,1,69,,3,1.675,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,1,67,,3,1.675,89,506,199801
68580,1,74,,3,1.675,89,506,199801
68580,1,95,,3,1.675,89,506,199801
68580,2,53,,4,28.3333,89,506,199801
68580,1,87,,3,1.675,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,2,49,,4,28.3333,89,506,199801
68580,2,55,,4,28.3333,89,506,199801
68580,2,50,,4,28.3333,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,1,69,,3,1.675,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,2,49,,4,28.3333,89,506,199801
68580,2,60,,4,28.3333,89,506,199801
68580,2,53,,3,28.3333,89,506,199801
68580,2,48,,4,28.3333,89,506,199801
68580,1,82,,3,1.675,89,506,199801
68580,1,105,,3,1.675,89,506,199801
68580,1,75,,3,1.675,89,506,199801
68580,1,70,,3,1.675,89,506,199801
68580,1,93,,3,1.675,89,506,199801
68580,1,69,,3,1.675,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,1,81,,3,1.675,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,1,80,,3,1.675,89,506,199801
68580,1,84,,3,1.675,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,1,95,,3,1.675,89,506,199801
68580,1,80,,3,1.675,89,506,199801
68580,1,92,,3,1.675,89,506,199801
68580,1,192,,3,1.675,89,506,199801
68580,1,71,,3,1.675,89,506,199801
68580,1,87,,3,1.675,89,506,199801
68580,1,62,,3,1.675,89,506,199801
68580,2,55,,4,28.3333,89,506,199801
68580,2,67,,4,28.3333,89,506,199801
68580,2,49,,4,28.3333,89,506,199801
68580,1,78,,3,1.675,89,506,199801
68580,2,42,,3,28.3333,89,506,199801
68580,2,55,,4,28.3333,89,506,199801
68580,2,49,,4,28.3333,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,2,54,,4,28.3333,89,506,199801
68580,2,57,,4,28.3333,89,506,199801
68580,1,79,,3,1.675,89,506,199801
68580,2,52,,4,28.3333,89,506,199801
68580,2,55,,4,28.3333,89,506,199801
68580,2,42,,3,28.3333,89,506,199801
68580,2,56,,4,28.3333,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,2,47,,4,28.3333,89,506,199801
68580,1,85,,3,1.675,89,506,199801
68580,1,75,,3,1.675,89,506,199801
68580,1,89,,3,1.675,89,506,199801
68580,1,83,,3,1.675,89,506,199801
68580,1,85,,3,1.675,89,506,199801
68580,2,57,,4,28.3333,89,506,199801
68560,1,29,,2,1,88,507,199801
68560,2,33,,2,1,88,507,199801
68560,2,33,,2,1,88,507,199801
68560,2,34,,2,1,88,507,199801
68560,2,35,,2,1,88,507,199801
68560,2,36,,2,1,88,507,199801
68560,1,86,,3,1,88,507,199801
68560,1,116,,3,1,88,507,199801
68560,1,127,,3,1,88,507,199801
68580,1,110,,2,1,88,507,199801
68580,1,81,,3,1,88,507,199801
68580,1,85,,3,1,88,507,199801
68580,1,96,,3,1,88,507,199801
68580,1,97,,3,1,88,507,199801
68580,1,93,,2,1,88,507,199801
68580,1,82,,3,1,88,507,199801
68580,1,93,,3,1,88,507,199801
68580,1,97,,3,1,88,507,199801
68580,1,83,,2,1,88,507,199801
68580,1,107,,2,1,88,507,199801
68580,1,93,,3,1,88,507,199801
68580,1,90,,2,1,88,507,199801
68580,1,100,,3,1,88,507,199801
68580,1,82,,4,1,88,507,199801
68580,1,86,,4,1,88,507,199801
68580,1,98,,2,1,88,507,199801
68580,1,112,,2,1,88,507,199801
68580,1,89,,3,1,88,507,199801
68580,1,103,,3,1,88,507,199801
68580,1,90,,3,1,88,507,199801
68580,1,86,,3,1,88,507,199801
68580,1,60,,2,1,88,507,199801
68580,1,74,,4,1,88,507,199801
68580,1,81,,4,1,88,507,199801
68580,1,83,,4,1,88,507,199801
68580,1,59,,4,1,88,507,199801
68580,2,56,,4,1,88,507,199801
68580,1,94,,3,1,88,507,199801
68580,1,85,,4,1,88,507,199801
68580,1,93,,3,1,88,507,199801
68580,1,71,,4,1,88,507,199801
68580,1,83,,3,1,88,507,199801
68580,1,88,,2,2.6794,89,507,199801
68580,1,89,,2,2.6794,89,507,199801
68580,1,65,,2,2.6794,89,507,199801
68580,1,97,,2,2.6794,89,507,199801
68580,1,93,,2,2.6794,89,507,199801
68580,1,89,,2,2.6794,89,507,199801
68580,1,97,,2,2.6794,89,507,199801
68580,1,94,,2,2.6794,89,507,199801
68580,1,111,,2,2.6794,89,507,199801
68580,1,77,,2,2.6794,89,507,199801
68580,1,97,,2,2.6794,89,507,199801
68580,1,93,,2,2.6794,89,507,199801
68580,1,99,,2,2.6794,89,507,199801
68580,2,54,,3,1,89,507,199801
68580,1,107,,2,2.6794,89,507,199801
68580,1,94,,2,2.6794,89,507,199801
68580,1,81,,2,2.6794,89,507,199801
68580,1,89,,2,2.6794,89,507,199801
68580,1,109,,2,2.6794,89,507,199801
68580,1,100,,2,2.6794,89,507,199801
68580,1,105,,2,2.6794,89,507,199801
68580,1,90,,2,2.6794,89,507,199801
68580,1,111,,2,2.6794,89,507,199801
68580,1,92,,2,2.6794,89,507,199801
68580,1,103,,2,2.6794,89,507,199801
68580,1,94,,2,2.6794,89,507,199801
68580,1,110,,2,2.6794,89,507,199801
68580,1,59,,2,2.6794,89,507,199801
68580,1,63,,2,2.6794,89,507,199801
68580,2,67,,3,1,89,507,199801
68580,1,102,,2,2.6794,89,507,199801
68580,1,84,,2,2.6794,89,507,199801
68580,1,85,,2,2.6794,89,507,199801
68580,1,30,,2,2.6794,89,507,199801
68580,1,11,,2,2.6794,89,507,199801
68580,1,87,,2,2.6794,89,507,199801
68580,1,104,,2,2.6794,89,507,199801
68580,1,101,,2,2.6794,89,507,199801
68580,1,102,,2,2.6794,89,507,199801
68580,1,87,,2,2.6794,89,507,199801
68580,1,57,,2,2.6794,89,507,199801
68580,1,95,,2,2.6794,89,507,199801
68580,1,110,,2,2.6794,89,507,199801
68580,1,87,,2,2.6794,89,507,199801
68580,1,103,,2,2.6794,89,507,199801
68580,1,96,,2,2.6794,89,507,199801
68580,1,85,,2,2.6794,89,507,199801
68580,1,106,,2,2.6794,89,507,199801
68580,1,97,,2,2.6794,89,507,199801
68580,1,88,,2,2.6794,89,507,199801
68580,1,105,,2,2.6794,89,507,199801
68580,2,64,,3,1,89,507,199801
68580,1,92,,2,2.6794,89,507,199801
68580,1,104,,2,2.6794,89,507,199801
68580,1,73,,2,2.6794,89,507,199801
68580,1,97,,2,2.6794,89,507,199801
68580,1,89,,2,2.6794,89,507,199801
68580,1,56,,2,2.6794,89,507,199801
68580,1,85,,2,2.6794,89,507,199801
68580,1,101,,2,2.6794,89,507,199801
68580,1,87,,2,2.6794,89,507,199801
68580,1,85,,2,2.6794,89,507,199801
68580,1,74,,2,2.6794,89,507,199801
68580,1,113,,2,2.6794,89,507,199801
68580,1,75,,2,2.6794,89,507,199801
68580,1,103,,2,2.6794,89,507,199801
68580,1,90,,2,2.6794,89,507,199801
68580,1,95,,2,2.6794,89,507,199801
68580,1,82,,2,2.6794,89,507,199801
68580,1,85,,2,2.6794,89,507,199801
68580,1,85,,2,2.6794,89,507,199801
68580,1,80,,2,2.6794,89,507,199801
68580,2,54,,3,1,89,507,199801
68580,1,93,,2,2.6794,89,507,199801
68580,1,89,,2,2.6794,89,507,199801
68580,1,86,,2,2.6794,89,507,199801
68580,2,24,,2,1,89,507,199801
68580,2,28,,2,1,89,507,199801
68580,2,30,,2,1,89,507,199801
68580,2,49,,3,1,89,507,199801
68580,2,40,,2,1,89,507,199801
68580,1,102,,2,2.6794,89,507,199801
68580,2,54,,3,1,89,507,199801
68580,1,67,,2,2.6794,89,507,199801
68580,2,31,,2,1,89,507,199801
68580,1,96,,2,2.6794,89,507,199801
68580,1,103,,2,2.6794,89,507,199801
68580,1,106,,2,2.6794,89,507,199801
68580,1,86,,2,2.6794,89,507,199801
68580,1,95,,2,2.6794,89,507,199801
68580,1,90,,2,2.6794,89,507,199801
68580,1,104,,2,2.6794,89,507,199801
68580,1,89,,2,2.6794,89,507,199801
68580,1,102,,2,2.6794,89,507,199801
68580,1,100,,2,2.6794,89,507,199801
68580,1,95,,2,2.6794,89,507,199801
68580,1,100,,2,2.6794,89,507,199801
68580,1,95,,2,2.6794,89,507,199801
68580,1,94,,2,2.6794,89,507,199801
68580,1,103,,2,2.6794,89,507,199801
68560,2,38,,2,1,88,508,199801
68560,2,52,,2,1,88,508,199801
68560,2,70,,3,1,88,508,199801
68560,2,71,,3,1,88,508,199801
68560,2,72,,3,1,88,508,199801
68560,2,72,,3,1,88,508,199801
68560,2,72,,4,1,88,508,199801
68560,2,72,,4,1,88,508,199801
68560,2,74,,4,1,88,508,199801
68560,2,75,,4,1,88,508,199801
68560,2,76,,3,1,88,508,199801
68560,2,77,,3,1,88,508,199801
68560,2,78,,4,1,88,508,199801
68560,2,79,,3,1,88,508,199801
68560,2,79,,4,1,88,508,199801
68560,2,80,,3,1,88,508,199801
68560,2,80,,4,1,88,508,199801
68560,2,80,,4,1,88,508,199801
68560,2,80,,4,1,88,508,199801
68560,2,82,,4,1,88,508,199801
68560,1,82,,3,1,88,508,199801
68560,2,82,,4,1,88,508,199801
68560,2,86,,3,1,88,508,199801
68560,2,87,,4,1,88,508,199801
68560,2,90,,4,1,88,508,199801
68560,2,91,,3,1,88,508,199801
68560,1,94,,3,1,88,508,199801
68560,1,102,,3,1,88,508,199801
68560,1,103,,2,1,88,508,199801
68560,1,105,,2,1,88,508,199801
68580,1,71,,4,1,88,508,199801
68580,1,95,,2,1,88,508,199801
68580,1,108,,2,1,88,508,199801
68580,1,60,,2,1,88,508,199801
68580,1,74,,2,1,88,508,199801
68580,1,97,,2,1,88,508,199801
68580,1,78,,2,1,88,508,199801
68580,1,78,,2,1,88,508,199801
68580,1,73,,2,1,88,508,199801
68580,2,58,,3,4.4688,88,508,199801
68580,1,88,,2,1,88,508,199801
68580,1,97,,2,1,88,508,199801
68580,1,88,,2,1,88,508,199801
68580,1,95,,2,1,88,508,199801
68580,1,84,,2,1,88,508,199801
68580,1,96,,2,1,88,508,199801
68580,1,110,,2,1,88,508,199801
68580,1,90,,2,1,88,508,199801
68580,1,98,,2,1,88,508,199801
68580,1,82,,2,1,88,508,199801
68580,1,110,,2,1,88,508,199801
68580,1,83,,2,1,88,508,199801
68580,1,94,,2,1,88,508,199801
68580,1,110,,2,1,88,508,199801
68580,1,105,,3,1,88,508,199801
68580,1,97,,3,1,88,508,199801
68580,2,63,,3,4.4688,88,508,199801
68580,1,86,,2,1,88,508,199801
68580,1,93,,3,1,88,508,199801
68580,1,89,,2,1,88,508,199801
68580,1,84,,2,1,88,508,199801
68580,1,114,,2,1,88,508,199801
68580,1,85,,2,1,88,508,199801
68580,1,106,,2,1,88,508,199801
68580,1,88,,3,1,88,508,199801
68580,1,83,,3,1,88,508,199801
68580,1,85,,2,1,88,508,199801
68580,1,69,,2,1,88,508,199801
68580,1,75,,3,1,88,508,199801
68580,1,96,,3,1,88,508,199801
68580,1,73,,3,1,88,508,199801
68580,1,80,,3,1,88,508,199801
68580,1,96,,3,1,88,508,199801
68580,1,104,,2,1,88,508,199801
68580,1,89,,4,1,88,508,199801
68580,1,68,,3,1,88,508,199801
68580,1,94,,3,1,88,508,199801
