CRAB_ID,HAULJOIN,CRUISE,VESSEL,HAUL,STATION,SPECIES_KFRC,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,SAMPLING_FACTOR,CHELA_HEIGHT,MERUS_LENGTH,COMMENTS,GIS_STATION
3877370,-23129,202401,134,3,20-Nov,6,68560,1,,46.9,2,,,,,,,,,1,,,,20-Nov
3877371,-23129,202401,134,3,20-Nov,6,68560,1,,42.7,2,,,,,,,,,1,,,,20-Nov
3877372,-23129,202401,134,3,20-Nov,6,68560,1,,34.9,2,,,,,,,,,1,,,,20-Nov
3877373,-23129,202401,134,3,20-Nov,6,68560,1,,39.8,2,,,,,,,,,1,,,,20-Nov
3877374,-23129,202401,134,3,20-Nov,6,68560,1,,42.5,2,,,,,,,,,1,,,,20-Nov
3877376,-23129,202401,134,3,20-Nov,6,68560,1,,36.8,2,,,,,,,,,1,,,,20-Nov
3877377,-23129,202401,134,3,20-Nov,6,68560,1,,43.7,2,,,,,,,,,1,,,,20-Nov
3877378,-23129,202401,134,3,20-Nov,6,68560,1,,33.3,2,,,,,,,,,1,,,,20-Nov
3877379,-23129,202401,134,3,20-Nov,6,68560,1,,48.2,2,,,,,,,,,1,,,,20-Nov
3877380,-23129,202401,134,3,20-Nov,6,68560,1,,41.3,2,,,,,,,,,1,,,,20-Nov
3877383,-23129,202401,134,3,20-Nov,6,68560,1,,43.7,2,,,,,,,,,1,,,,20-Nov
3877384,-23129,202401,134,3,20-Nov,6,68560,1,,49.6,2,,,,,,,,,1,,,,20-Nov
3877385,-23129,202401,134,3,20-Nov,6,68560,1,,46,2,,,,,,,,,1,,,,20-Nov
3877386,-23129,202401,134,3,20-Nov,6,68560,1,,48.6,2,,,,,,,,,1,,,,20-Nov
3877387,-23129,202401,134,3,20-Nov,6,68560,1,,60.6,2,,,,,,,,,1,,,,20-Nov
3877389,-23129,202401,134,3,20-Nov,6,68560,1,,56.9,2,,,,,,,,,1,,,,20-Nov
3877390,-23129,202401,134,3,20-Nov,6,68560,1,,59.1,2,,,,,,,,,1,,,,20-Nov
3877391,-23129,202401,134,3,20-Nov,6,68560,1,,66.4,2,,,,,,,,,1,,,,20-Nov
3877392,-23129,202401,134,3,20-Nov,6,68560,1,,74.2,2,,,,,,,,,1,,,,20-Nov
3877393,-23129,202401,134,3,20-Nov,6,68560,1,,65.3,2,,,,,,,,,1,,,,20-Nov
3877395,-23129,202401,134,3,20-Nov,6,68560,1,,44,2,,,,,,,,,1,,,,20-Nov
3877396,-23129,202401,134,3,20-Nov,6,68560,1,,68.6,2,,,,,,,,,1,,,,20-Nov
3877398,-23129,202401,134,3,20-Nov,6,68560,1,,47.9,2,,,,,,,,,1,,,,20-Nov
3877399,-23129,202401,134,3,20-Nov,6,68560,1,,56.9,2,,,,,,,,,1,,,,20-Nov
3877400,-23129,202401,134,3,20-Nov,6,68560,1,,48.6,2,,,,,,,,,1,,,,20-Nov
3877402,-23129,202401,134,3,20-Nov,6,68560,1,,47.6,2,,,,,,,,,1,,,,20-Nov
3877403,-23129,202401,134,3,20-Nov,6,68560,1,,44.1,2,,,,,,,,,1,,,,20-Nov
3877404,-23129,202401,134,3,20-Nov,6,68560,1,,45.5,2,,,,,,,,,1,,,,20-Nov
3877405,-23129,202401,134,3,20-Nov,6,68560,1,,52.2,2,,,,,,,,,1,,,,20-Nov
3877406,-23129,202401,134,3,20-Nov,6,68560,1,,44.4,2,,,,,,,,,1,,,,20-Nov
3877408,-23129,202401,134,3,20-Nov,6,68560,1,,49.1,2,,,,,,,,,1,,,,20-Nov
3877409,-23129,202401,134,3,20-Nov,6,68560,1,,59.1,2,,,,,,,,,1,,,,20-Nov
3877410,-23129,202401,134,3,20-Nov,6,68560,1,,64.7,2,,,,,,,,,1,,,,20-Nov
3877412,-23129,202401,134,3,20-Nov,6,68560,1,,43.2,2,,,,,,,,,1,,,,20-Nov
3877414,-23129,202401,134,3,20-Nov,6,68560,1,,44.2,2,,,,,,,,,1,,,,20-Nov
3877415,-23129,202401,134,3,20-Nov,6,68560,1,,34.7,2,,,,,,,,,1,,,,20-Nov
3877416,-23129,202401,134,3,20-Nov,6,68560,1,,55,2,,,,,,,,,1,,,,20-Nov
3877417,-23129,202401,134,3,20-Nov,6,68560,1,,52.4,2,,,,,,,,,1,,,,20-Nov
3877418,-23129,202401,134,3,20-Nov,6,68560,1,,51.5,2,,,,,,,,,1,,,,20-Nov
3877419,-23129,202401,134,3,20-Nov,6,68560,1,,47,2,,,,,,,,,1,,,,20-Nov
3877421,-23129,202401,134,3,20-Nov,6,68560,1,,42.7,2,,,,,,,,,1,,,,20-Nov
3877422,-23129,202401,134,3,20-Nov,6,68560,1,,46,2,,,,,,,,,1,,,,20-Nov
3877423,-23129,202401,134,3,20-Nov,6,68560,1,,35.5,2,,,,,,,,,1,,,,20-Nov
3877424,-23129,202401,134,3,20-Nov,6,68560,1,,45.5,2,,,,,,,,,1,,,,20-Nov
3877425,-23129,202401,134,3,20-Nov,6,68560,1,,48.1,2,,,,,,,,,1,,,,20-Nov
3877428,-23129,202401,134,3,20-Nov,6,68560,1,,49.2,2,,,,,,,,,1,,,,20-Nov
3877429,-23129,202401,134,3,20-Nov,6,68560,1,,64.3,2,,,,,,,,,1,,,,20-Nov
3877430,-23129,202401,134,3,20-Nov,6,68560,1,,63.3,2,,,,,,,,,1,,,,20-Nov
3877431,-23129,202401,134,3,20-Nov,6,68560,1,,43.7,2,,,,,,,,,1,,,,20-Nov
3877432,-23129,202401,134,3,20-Nov,6,68560,1,,63.5,2,,,,,,,,,1,,,,20-Nov
3877434,-23130,202401,134,4,6-Nov,6,68560,2,,15.3,1,0,0,0,,,,,,2.02309,,,,6-Nov
3877435,-23130,202401,134,4,6-Nov,6,68560,2,,28.9,1,0,0,0,,,,,,2.02309,,,,6-Nov
3877436,-23130,202401,134,4,6-Nov,6,68560,2,,27,1,0,0,0,,,,,,2.02309,,,,6-Nov
3877437,-23130,202401,134,4,6-Nov,6,68560,2,,33.7,1,0,0,0,,,,,,2.02309,,,,6-Nov
3877438,-23130,202401,134,4,6-Nov,6,68560,2,,29.6,1,0,0,0,,,,,,2.02309,,,,6-Nov
3877440,-23130,202401,134,4,6-Nov,6,68560,2,,46.8,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877441,-23130,202401,134,4,6-Nov,6,68560,2,,47.1,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877443,-23130,202401,134,4,6-Nov,6,68560,2,,57.5,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877496,-23130,202401,134,4,6-Nov,6,68560,2,,43.9,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877497,-23130,202401,134,4,6-Nov,6,68560,2,,48.8,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877499,-23130,202401,134,4,6-Nov,6,68560,2,,46.6,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877500,-23130,202401,134,4,6-Nov,6,68560,2,,41.7,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877501,-23130,202401,134,4,6-Nov,6,68560,2,,43.1,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877502,-23130,202401,134,4,6-Nov,6,68560,2,,41.8,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877503,-23130,202401,134,4,6-Nov,6,68560,2,,44,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877504,-23130,202401,134,4,6-Nov,6,68560,2,,45,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877506,-23130,202401,134,4,6-Nov,6,68560,2,,40.3,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877507,-23130,202401,134,4,6-Nov,6,68560,2,,44.1,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877508,-23130,202401,134,4,6-Nov,6,68560,2,,42.5,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877509,-23130,202401,134,4,6-Nov,6,68560,2,,50.1,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877510,-23130,202401,134,4,6-Nov,6,68560,2,,34.2,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877511,-23130,202401,134,4,6-Nov,6,68560,2,,33.5,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877512,-23130,202401,134,4,6-Nov,6,68560,2,,38.3,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877513,-23130,202401,134,4,6-Nov,6,68560,2,,34,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877514,-23130,202401,134,4,6-Nov,6,68560,2,,34.1,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877515,-23130,202401,134,4,6-Nov,6,68560,2,,31.9,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877516,-23130,202401,134,4,6-Nov,6,68560,2,,33,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877517,-23130,202401,134,4,6-Nov,6,68560,2,,31.3,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877519,-23130,202401,134,4,6-Nov,6,68560,2,,31.8,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877520,-23130,202401,134,4,6-Nov,6,68560,2,,30,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877521,-23130,202401,134,4,6-Nov,6,68560,2,,23.4,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877522,-23130,202401,134,4,6-Nov,6,68560,2,,23.7,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877523,-23130,202401,134,4,6-Nov,6,68560,2,,21.9,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877524,-23130,202401,134,4,6-Nov,6,68560,2,,24.4,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877525,-23130,202401,134,4,6-Nov,6,68560,2,,23.6,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877526,-23130,202401,134,4,6-Nov,6,68560,2,,23.3,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877527,-23130,202401,134,4,6-Nov,6,68560,2,,33,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877528,-23130,202401,134,4,6-Nov,6,68560,2,,30.6,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877529,-23130,202401,134,4,6-Nov,6,68560,2,,32.6,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877530,-23130,202401,134,4,6-Nov,6,68560,2,,28.3,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877533,-23130,202401,134,4,6-Nov,6,68560,2,,24.1,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877534,-23130,202401,134,4,6-Nov,6,68560,2,,32.8,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877535,-23130,202401,134,4,6-Nov,6,68560,2,,25.3,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877536,-23130,202401,134,4,6-Nov,6,68560,2,,33.5,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877537,-23130,202401,134,4,6-Nov,6,68560,2,,31.9,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877538,-23130,202401,134,4,6-Nov,6,68560,2,,30.7,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877540,-23130,202401,134,4,6-Nov,6,68560,2,,32.1,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877541,-23130,202401,134,4,6-Nov,6,68560,2,,36.4,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877542,-23130,202401,134,4,6-Nov,6,68560,2,,43.4,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877543,-23130,202401,134,4,6-Nov,6,68560,2,,33.5,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877544,-23130,202401,134,4,6-Nov,6,68560,2,,38.8,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877545,-23130,202401,134,4,6-Nov,6,68560,2,,42.6,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877547,-23130,202401,134,4,6-Nov,6,68560,2,,22.5,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877549,-23130,202401,134,4,6-Nov,6,68560,2,,39.1,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877550,-23130,202401,134,4,6-Nov,6,68560,2,,38.5,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877551,-23130,202401,134,4,6-Nov,6,68560,2,,42.6,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877552,-23130,202401,134,4,6-Nov,6,68560,2,,33.8,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877554,-23130,202401,134,4,6-Nov,6,68560,2,,29.3,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877555,-23130,202401,134,4,6-Nov,6,68560,2,,40.8,2,0,0,0,,,,,,2.02309,,,,6-Nov
3877556,-23130,202401,134,4,6-Nov,6,68560,1,,40.6,1,,,,,,,,,1,,,,6-Nov
3877557,-23130,202401,134,4,6-Nov,6,68560,1,,34.8,1,,,,,,,,,1,,,,6-Nov
3877558,-23130,202401,134,4,6-Nov,6,68560,1,,29.4,1,,,,,,,,,1,,,,6-Nov
3877559,-23130,202401,134,4,6-Nov,6,68560,1,,37.4,1,,,,,,,,,1,,,,6-Nov
3877561,-23130,202401,134,4,6-Nov,6,68560,1,,34.8,1,,,,,,,,,1,,,,6-Nov
3877562,-23130,202401,134,4,6-Nov,6,68560,1,,60.3,2,,,,,,,,,1,,,,6-Nov
3877563,-23130,202401,134,4,6-Nov,6,68560,1,,53.6,2,,,,,,,,,1,,,,6-Nov
3877565,-23130,202401,134,4,6-Nov,6,68560,1,,45.1,2,,,,,,,,,1,,,,6-Nov
3877566,-23130,202401,134,4,6-Nov,6,68560,1,,48.4,2,,,,,,,,,1,,,,6-Nov
3877568,-23130,202401,134,4,6-Nov,6,68560,1,,43.4,2,,,,,,,,,1,,,,6-Nov
3877569,-23130,202401,134,4,6-Nov,6,68560,1,,22.1,2,,,,,,,,,1,,,,6-Nov
3877570,-23130,202401,134,4,6-Nov,6,68560,1,,22.1,2,,,,,,,,,1,,,,6-Nov
3877571,-23130,202401,134,4,6-Nov,6,68560,1,,19.1,2,,,,,,,,,1,,,,6-Nov
3877572,-23130,202401,134,4,6-Nov,6,68560,1,,24.1,2,,,,,,,,,1,,,,6-Nov
3877655,-23181,202401,134,28,G-12,2,69322,1,168.8,,3,,,,,,,,,1,,,,G-12
3877656,-23181,202401,134,28,G-12,2,69322,1,165.7,,2,,,,,,,,,1,,,,G-12
3877657,-23181,202401,134,28,G-12,2,69322,1,161.2,,2,,,,,,,,,1,,,,G-12
3877658,-23181,202401,134,28,G-12,2,69322,1,82.1,,2,,,,,,,,,1,,,,G-12
3877659,-23181,202401,134,28,G-12,2,69322,1,83.6,,2,,,,466,,,,,1,,,,G-12
3877660,-23181,202401,134,28,G-12,2,69322,1,92.3,,2,,,,624,,,,,1,,,,G-12
3877663,-23181,202401,134,28,G-12,2,69322,1,93.6,,2,,,,606,,,,,1,,,,G-12
3877664,-23181,202401,134,28,G-12,2,69322,1,79.2,,2,,,,365,,,,,1,,,,G-12
3877665,-23181,202401,134,28,G-12,2,69322,1,73.1,,2,,,,287,,,,,1,,,,G-12
3877666,-23181,202401,134,28,G-12,2,69322,1,84.8,,2,,,,453,,,,,1,,,,G-12
3877667,-23181,202401,134,28,G-12,2,69322,1,93.6,,2,,,,633,,,,,1,,,,G-12
3877668,-23181,202401,134,28,G-12,2,69322,2,100.5,,2,3,1,6,,,,,,1,,,,G-12
3877976,-23225,202401,134,39,G-09,2,69322,1,99.8,,2,,,,,,,,,1,,,,G-09
3876032,-23891,202401,162,209,G-24,6,68560,1,,93.7,3,,,,,,,,,1,16.9,,,G-24
3876033,-23891,202401,162,209,G-24,6,68560,1,,89.1,3,,,,,,,,,1,14.3,,,G-24
3876034,-23891,202401,162,209,G-24,6,68560,1,,117.1,3,,,,,,,,,1,23.7,,,G-24
3876035,-23891,202401,162,209,G-24,6,68560,1,,118.3,3,,,,,,,,,1,23.9,,,G-24
3876036,-23891,202401,162,209,G-24,6,68560,1,,124.2,3,,,,,,,,,1,23.4,,,G-24
3876037,-23891,202401,162,209,G-24,6,68560,1,,85,2,,,,,,,,,1,13.7,,,G-24
3876038,-23891,202401,162,209,G-24,6,68560,1,,80,2,,,,,,,,,1,11.1,,,G-24
3876040,-23891,202401,162,209,G-24,6,68560,1,,63.6,2,,,,,,,,,1,8.1,,,G-24
3876042,-23891,202401,162,209,G-24,6,68560,1,,37.5,2,,,,,,,,,1,,,,G-24
3876043,-23891,202401,162,209,G-24,6,68560,1,,42,2,,,,,,,,,1,,,,G-24
3876044,-23891,202401,162,209,G-24,6,68560,1,,48.3,1,,,,,,,,,1,,,,G-24
3876045,-23891,202401,162,209,G-24,6,68560,2,,85.9,4,4,1,6,,,,,,1,,,,G-24
3876046,-23891,202401,162,209,G-24,6,68560,2,,70.9,1,4,1,4,,,,,,1,,,,G-24
3876048,-23891,202401,162,209,G-24,6,68560,2,,68.6,1,4,1,5,,,,,,1,,,,G-24
3876049,-23891,202401,162,209,G-24,6,68560,2,,68.8,1,4,1,5,,,,,,1,,,,G-24
3876050,-23891,202401,162,209,G-24,6,68560,2,,50.8,2,0,0,0,,,,,,1,,,,G-24
3876051,-23891,202401,162,209,G-24,6,68560,2,,66.5,2,0,0,0,,,,,,1,,,,G-24
3876052,-23891,202401,162,209,G-24,7,68580,1,,94.3,3,,,,,,,,,1,21.1,,,G-24
3876053,-23891,202401,162,209,G-24,7,68580,1,,109.7,3,,,,,,,,,1,,,,G-24
3876054,-23891,202401,162,209,G-24,7,68580,1,,105.4,3,,,,,,,,,1,,,,G-24
3876056,-23891,202401,162,209,G-24,7,68580,1,,118.2,3,,,,,,,,,1,,,,G-24
3876057,-23891,202401,162,209,G-24,7,68580,1,,120.2,3,,,,,,,,,1,,,,G-24
3876058,-23891,202401,162,209,G-24,7,68580,1,,115.8,3,,,,704,,,,,1,30.1,,,G-24
3876060,-23891,202401,162,209,G-24,7,68580,1,,104,3,,,,502,,,,,1,25.5,,,G-24
3876120,-23891,202401,162,209,G-24,7,68580,1,,113.6,3,,,,670,,,,,1,28.7,,,G-24
3876121,-23891,202401,162,209,G-24,7,68580,1,,122.4,3,,,,828,,,,,1,31.3,,,G-24
3878271,-23136,202401,134,5,7-Nov,1,69310,2,129.5,,2,0,0,1,,,,,,1,,,,7-Nov
3878272,-23136,202401,134,5,7-Nov,6,68560,1,,49.9,2,,,,,,,,,1,,,,7-Nov
3878273,-23136,202401,134,5,7-Nov,6,68560,2,,33.7,2,0,0,0,,,,,,1,,,,7-Nov
3878274,-23136,202401,134,5,7-Nov,6,68560,2,,51.6,2,4,1,6,,,,,,1,,,,7-Nov
3878275,-23136,202401,134,5,7-Nov,6,68560,2,,44.7,2,0,0,0,,,,,,1,,,,7-Nov
3878277,-23136,202401,134,5,7-Nov,6,68560,2,,33,2,0,0,0,,,,,,1,,,,7-Nov
3878278,-23136,202401,134,5,7-Nov,6,68560,2,,31.6,2,0,0,0,,,,,,1,,,,7-Nov
3878279,-23136,202401,134,5,7-Nov,6,68560,2,,31.7,2,0,0,0,,,,,,1,,,,7-Nov
3878280,-23136,202401,134,5,7-Nov,6,68560,2,,24.7,2,0,0,0,,,,,,1,,,,7-Nov
3878281,-23137,202401,134,6,23-Nov,6,68560,2,,61.7,0,0,0,0,,,,,,1,,,,23-Nov
3878282,-23137,202401,134,6,23-Nov,6,68560,2,,54.8,2,0,0,0,,,,,,1,,,,23-Nov
3878283,-23137,202401,134,6,23-Nov,6,68560,2,,50.1,2,0,0,0,,,,,,1,,,,23-Nov
3878284,-23137,202401,134,6,23-Nov,6,68560,2,,32,2,0,0,0,,,,,,1,,,,23-Nov
3878285,-23137,202401,134,6,23-Nov,6,68560,2,,34.5,2,0,0,0,,,,,,1,,,,23-Nov
3878286,-23137,202401,134,6,23-Nov,6,68560,2,,36.2,2,0,0,0,,,,,,1,,,,23-Nov
3878288,-23137,202401,134,6,23-Nov,6,68560,2,,29.9,2,0,0,0,,,,,,1,,,,23-Nov
3878289,-23137,202401,134,6,23-Nov,6,68560,2,,31.4,2,0,0,0,,,,,,1,,,,23-Nov
3878290,-23137,202401,134,6,23-Nov,6,68560,2,,33.2,2,0,0,0,,,,,,1,,,,23-Nov
3878291,-23137,202401,134,6,23-Nov,6,68560,2,,36.4,2,0,0,0,,,,,,1,,,,23-Nov
3878292,-23137,202401,134,6,23-Nov,6,68560,2,,36.4,2,0,0,0,,,,,,1,,,,23-Nov
3878293,-23137,202401,134,6,23-Nov,6,68560,2,,27.9,2,0,0,0,,,,,,1,,,,23-Nov
3878294,-23137,202401,134,6,23-Nov,6,68560,1,,65,0,,,,,,,,,1,,,,23-Nov
3878295,-23137,202401,134,6,23-Nov,6,68560,1,,61.3,0,,,,,,,,,1,,,,23-Nov
3878297,-23137,202401,134,6,23-Nov,6,68560,1,,27.7,2,,,,,,,,,1,,,,23-Nov
3878298,-23137,202401,134,6,23-Nov,6,68560,1,,30.2,2,,,,,,,,,1,,,,23-Nov
3878299,-23137,202401,134,6,23-Nov,6,68560,1,,50.6,2,,,,,,,,,1,,,,23-Nov
3878300,-23137,202401,134,6,23-Nov,6,68560,1,,39.1,2,,,,,,,,,1,,,,23-Nov
3878301,-23137,202401,134,6,23-Nov,6,68560,1,,45.9,2,,,,,,,,,1,,,,23-Nov
3878304,-23137,202401,134,6,23-Nov,6,68560,1,,31,2,,,,,,,,,1,,,,23-Nov
3878305,-23137,202401,134,6,23-Nov,6,68560,1,,32.2,2,,,,,,,,,1,,,,23-Nov
3878306,-23138,202401,134,7,8-Nov,6,68560,1,,17.2,2,,,,,,,,,1,,,,8-Nov
3878307,-23138,202401,134,7,8-Nov,6,68560,1,,74.7,2,,,,,,,,,1,,,,8-Nov
3878308,-23138,202401,134,7,8-Nov,6,68560,2,,34.8,2,0,0,0,,,,,,1,,,,8-Nov
3878310,-23138,202401,134,7,8-Nov,6,68560,2,,62.1,2,0,0,0,,,,,,1,,,,8-Nov
3878311,-23138,202401,134,7,8-Nov,6,68560,2,,64.3,2,0,0,0,,,,,,1,,,,8-Nov
3878312,-23139,202401,134,8,Nov-33,1,69310,2,157.3,,3,0,0,1,,,,,,1,,,,Nov-33
3878313,-23139,202401,134,8,Nov-33,6,68560,2,,44.8,2,0,0,0,,,,,,1,,,,Nov-33
3878314,-23143,202401,134,12,30-Nov,6,68560,1,,46.4,2,,,,,,,,,1,,,,30-Nov
3878315,-23143,202401,134,12,30-Nov,6,68560,1,,74.4,2,,,,,,,,,1,,,,30-Nov
3878318,-23154,202401,134,15,13-Nov,6,68560,2,,76.4,2,4,1,6,,,,,,1,,,,13-Nov
3878319,-23154,202401,134,15,13-Nov,6,68560,2,,79.8,2,0,0,1,,,,,,1,,,,13-Nov
3878320,-23155,202401,134,16,27-Nov,6,68560,2,,79,2,4,1,6,,,,,,1,,,,27-Nov
3878321,-23155,202401,134,16,27-Nov,6,68560,2,,45.6,1,0,0,0,,,,,,1,,,,27-Nov
3878323,-23155,202401,134,16,27-Nov,6,68560,2,,31.5,2,0,0,0,,,,,,1,,,,27-Nov
3878324,-23155,202401,134,16,27-Nov,6,68560,2,,25.2,2,0,0,0,,,,,,1,,,,27-Nov
3878325,-23155,202401,134,16,27-Nov,6,68560,2,,26.6,2,0,0,0,,,,,,1,,,,27-Nov
3878326,-23155,202401,134,16,27-Nov,6,68560,2,,24.1,2,0,0,0,,,,,,1,,,,27-Nov
3878327,-23155,202401,134,16,27-Nov,6,68560,2,,22.2,2,0,0,0,,,,,,1,,,,27-Nov
3878328,-23155,202401,134,16,27-Nov,6,68560,2,,20.7,2,0,0,0,,,,,,1,,,,27-Nov
3878330,-23155,202401,134,16,27-Nov,6,68560,2,,40.9,2,0,0,0,,,,,,1,,,,27-Nov
3878331,-23155,202401,134,16,27-Nov,6,68560,2,,38.4,2,0,0,0,,,,,,1,,,,27-Nov
3878337,-23174,202401,134,23,H-14,2,69322,2,129.1,,3,0,0,1,1590,,,,,1,,,,H-14
3878338,-23174,202401,134,23,H-14,2,69322,2,71.5,,2,0,0,0,227,,,,,1,,,,H-14
3878339,-23174,202401,134,23,H-14,2,69322,1,142.4,,2,,,,2565,,,,,1,,,,H-14
3878341,-23174,202401,134,23,H-14,2,69322,1,161.6,,3,,,,,,,,,1,,,,H-14
3878342,-23174,202401,134,23,H-14,2,69322,1,176.2,,3,,,,,,,,,1,,,,H-14
3878343,-23174,202401,134,23,H-14,2,69322,1,117.1,,2,,,,,,,,,1,,,,H-14
3878344,-23174,202401,134,23,H-14,2,69322,1,73.6,,2,,,,,,,,,1,,,,H-14
3878345,-23174,202401,134,23,H-14,2,69322,1,160.6,,3,,,,,,,,,1,,,,H-14
3878346,-23174,202401,134,23,H-14,2,69322,1,93.3,,2,,,,622,,,,,1,,,,H-14
3878347,-23174,202401,134,23,H-14,2,69322,1,79.8,,2,,,,400,,,,,1,,,,H-14
3878349,-23174,202401,134,23,H-14,6,68560,1,,119.8,3,,,,,,,,,1,23.2,,,H-14
3878350,-23174,202401,134,23,H-14,6,68560,1,,55.3,2,,,,,,,,,1,6.3,,,H-14
3876322,-23904,202401,162,214,P-31,7,68580,2,,60.4,2,0,0,0,,,,,,1,,,,P-31
3876323,-23904,202401,162,214,P-31,7,68580,2,,53.7,2,0,0,0,,,,,,1,,,,P-31
3876324,-23904,202401,162,214,P-31,7,68580,2,,60.3,2,0,0,0,,,,,,1,,,,P-31
3876327,-23904,202401,162,214,P-31,7,68580,2,,64.1,2,0,0,0,,,,,,1,,,,P-31
3876328,-23904,202401,162,214,P-31,7,68580,2,,53.9,2,0,0,0,,,,,,1,,,,P-31
3876329,-23904,202401,162,214,P-31,7,68580,2,,55.8,2,0,0,0,,,,,,1,,,,P-31
3876330,-23904,202401,162,214,P-31,7,68580,2,,43.1,2,0,0,0,,,,,,1,,,,P-31
3876331,-23904,202401,162,214,P-31,7,68580,2,,59.5,2,0,0,0,,,,,,1,,,,P-31
3876332,-23904,202401,162,214,P-31,9,68590,1,,50,2,,,,,,,,,1,,,,P-31
3876333,-23904,202401,162,214,P-31,9,68590,1,,57.4,2,,,,,,,,,1,,,,P-31
3876335,-23904,202401,162,214,P-31,9,68590,2,,41,2,0,0,0,,,,,,1,,,,P-31
3876336,-23904,202401,162,214,P-31,9,68590,2,,31,2,0,0,0,,,,,,1,,,,P-31
3876337,-23904,202401,162,214,P-31,9,68590,2,,44.8,2,0,0,0,,,,,,1,,,,P-31
3876338,-23904,202401,162,214,P-31,9,68590,2,,43.6,2,0,0,0,,,,,,1,,,,P-31
3876339,-23904,202401,162,214,P-31,9,68590,2,,46.3,2,0,0,0,,,,,,1,,,,P-31
3876340,-23904,202401,162,214,P-31,9,68590,2,,34.9,2,0,0,0,,,,,,1,,,,P-31
3876341,-23905,202401,162,215,Q-31,6,68560,1,,106.2,3,,,,,,,,,1,,,,Q-31
3876343,-23905,202401,162,215,Q-31,7,68580,1,,39.2,1,,,,,,,,,1,,,,Q-31
3876345,-23905,202401,162,215,Q-31,7,68580,1,,113.2,3,,,,,,,,,1,,,,Q-31
3876346,-23905,202401,162,215,Q-31,7,68580,1,,112.7,3,,,,,,,,,1,,,,Q-31
3876347,-23905,202401,162,215,Q-31,7,68580,1,,116.5,3,,,,,,,,,1,,,,Q-31
3876348,-23905,202401,162,215,Q-31,7,68580,1,,98.4,2,,,,,,,,,1,,,,Q-31
3876350,-23905,202401,162,215,Q-31,7,68580,1,,98.9,2,,,,,,,,,1,,,,Q-31
3876351,-23905,202401,162,215,Q-31,7,68580,1,,81.8,2,,,,,,,,,1,,,,Q-31
3876352,-23905,202401,162,215,Q-31,7,68580,1,,107.3,2,,,,,,,,,1,,,,Q-31
